source,destination,distance
46.0,113.0,231.192560434
106.0,164.0,447.823625996
16.0,68.0,430.069761783
132.0,181.0,150.233152134
102.0,184.0,324.853813276
139.0,142.0,649.704548237
12.0,144.0,765.216309288
35.0,113.0,286.244650605
21.0,174.0,96.4261375354
59.0,87.0,681.947945227
45.0,88.0,534.733578523
29.0,193.0,976.525473298
68.0,143.0,253.692727527
115.0,172.0,506.893479934
152.0,162.0,775.696461253
116.0,147.0,622.319050006
33.0,134.0,548.862460003
48.0,83.0,940.515815922
11.0,89.0,752.013962636
34.0,154.0,656.868327749
72.0,89.0,161.77144371
148.0,150.0,287.93402022
149.0,187.0,877.000570125
81.0,157.0,792.369863132
7.0,173.0,312.860991496
80.0,194.0,619.691052057
54.0,200.0,861.701224323
77.0,169.0,922.626685068
78.0,194.0,536.008395457
10.0,98.0,601.146404797
100.0,141.0,582.979416446
87.0,112.0,292.549141171
125.0,189.0,672.935360937
162.0,169.0,644.813151231
20.0,63.0,530.407390597
134.0,195.0,824.992121174
18.0,175.0,636.940342575
29.0,151.0,836.651062271
80.0,167.0,753.944958203
158.0,197.0,222.467975223
90.0,135.0,535.317662701
143.0,179.0,312.409987036
39.0,66.0,386.467333678
9.0,187.0,449.01002216
63.0,72.0,793.884752341
100.0,170.0,97.0154626851
33.0,45.0,350.853245674
57.0,167.0,328.568105573
66.0,70.0,519.954805728
42.0,57.0,263.093139401
119.0,161.0,1025.13999044
156.0,173.0,455.882660341
104.0,134.0,619.29395282
52.0,110.0,933.40773513
15.0,26.0,665.156372592
38.0,137.0,720.017360902
76.0,84.0,460.577897863
137.0,168.0,778.468368015
86.0,133.0,757.681991339
15.0,131.0,104.388696706
65.0,158.0,504.873251421
14.0,81.0,327.482823977
75.0,101.0,133.221619867
113.0,170.0,924.463628273
166.0,188.0,606.84429634
8.0,42.0,295.237192779
47.0,139.0,333.781365567
32.0,176.0,483.869817203
146.0,200.0,235.567400121
94.0,146.0,1044.62864215
131.0,164.0,349.435258667
4.0,190.0,645.78169686
27.0,119.0,388.404428399
13.0,184.0,429.962789088
51.0,125.0,923.366124568
37.0,50.0,107.377837564
61.0,172.0,964.616504109
107.0,178.0,912.405611557
144.0,184.0,478.527951117
108.0,137.0,931.979613511
40.0,121.0,751.322167915
3.0,15.0,826.852465679
41.0,192.0,688.931056057
26.0,180.0,64.0312423743
64.0,111.0,469.038377961
140.0,140.0,0.0
141.0,165.0,452.866426223
74.0,152.0,934.499331193
22.0,168.0,620.116118159
23.0,193.0,528.421233487
38.0,94.0,671.857871875
52.0,97.0,686.927215941
69.0,131.0,724.605409861
16.0,17.0,799.010012453
2.0,92.0,463.949350684
79.0,94.0,480.936586256
117.0,151.0,249.359178696
109.0,181.0,148.07092895
12.0,37.0,528.115517666
35.0,156.0,805.293114338
36.0,163.0,405.053082941
189.0,194.0,549.071944284
150.0,191.0,810.454810585
82.0,161.0,779.810874507
135.0,169.0,308.09901006
83.0,136.0,788.051394263
113.0,178.0,202.180612325
89.0,115.0,561.006238824
31.0,104.0,177.589414099
1.0,141.0,386.063466285
55.0,118.0,895.511027291
183.0,189.0,17.4642491966
4.0,39.0,638.003134789
71.0,71.0,0.0
109.0,144.0,559.751730681
163.0,177.0,395.050629667
21.0,51.0,756.304832723
44.0,116.0,869.632106123
30.0,163.0,556.655189502
68.0,114.0,455.808073645
128.0,167.0,617.353221422
129.0,146.0,396.470679874
78.0,175.0,931.932400982
122.0,192.0,600.614685135
10.0,183.0,537.112651126
20.0,108.0,257.870122348
58.0,155.0,345.079700939
99.0,134.0,885.273404096
120.0,126.0,532.653733677
6.0,75.0,839.729718421
67.0,75.0,97.4166310237
105.0,156.0,950.328890437
39.0,145.0,812.15762017
24.0,150.0,54.7083174664
138.0,162.0,611.705811645
33.0,88.0,431.863404331
87.0,133.0,796.934752662
57.0,82.0,193.747258045
80.0,93.0,285.156097603
43.0,99.0,463.001079912
171.0,182.0,1176.4034172
53.0,134.0,588.307742597
131.0,188.0,592.558014037
9.0,32.0,140.801278403
160.0,180.0,582.587332509
33.0,186.0,613.556843332
71.0,175.0,453.56035982
109.0,111.0,251.79356624
19.0,123.0,325.3459697
42.0,56.0,502.015936002
133.0,143.0,551.365577453
66.0,162.0,277.308492477
89.0,195.0,90.7964757025
113.0,197.0,655.7232648
8.0,119.0,466.476151588
62.0,142.0,17.4642491966
85.0,119.0,460.765667124
32.0,109.0,556.018884571
145.0,194.0,559.27989415
109.0,145.0,692.096091594
146.0,157.0,734.153253756
88.0,127.0,561.528271773
169.0,196.0,382.472221214
27.0,162.0,303.448512931
28.0,153.0,760.92706615
142.0,145.0,725.721709748
37.0,69.0,168.433963321
75.0,158.0,318.763235019
61.0,95.0,793.444389986
84.0,160.0,480.388384539
17.0,25.0,165.060594934
40.0,198.0,867.456627158
41.0,147.0,297.060599878
155.0,183.0,430.074412166
13.0,45.0,982.715116399
164.0,175.0,356.454765714
37.0,167.0,530.664677551
22.0,197.0,671.002980619
23.0,116.0,501.461862957
70.0,177.0,230.325856126
2.0,177.0,910.71180952
168.0,185.0,676.756972628
26.0,59.0,377.318168129
12.0,122.0,1082.25690111
50.0,133.0,485.77566839
73.0,124.0,337.013352851
36.0,112.0,377.242627496
59.0,177.0,383.6626122
97.0,102.0,698.908434632
31.0,191.0,670.231303357
16.0,140.0,669.490851319
130.0,156.0,815.772639894
25.0,114.0,417.541614692
79.0,163.0,204.748626369
49.0,84.0,642.110582377
72.0,179.0,352.618774316
187.0,194.0,429.773196
120.0,159.0,594.26088547
156.0,199.0,648.472050284
68.0,199.0,290.337734372
159.0,168.0,545.407187338
1.0,26.0,179.401783715
152.0,154.0,696.914628918
25.0,140.0,69.3541635376
101.0,153.0,574.055746422
11.0,97.0,998.407231544
34.0,194.0,625.312721764
6.0,164.0,534.694305188
172.0,180.0,458.541165
30.0,46.0,929.138310479
54.0,176.0,809.86233398
77.0,113.0,696.175983498
24.0,67.0,548.022809744
88.0,184.0,233.077240416
63.0,162.0,744.296311962
101.0,123.0,1104.97466034
161.0,190.0,1187.9478103
110.0,139.0,723.273115773
111.0,182.0,560.430191906
43.0,62.0,367.604406938
84.0,90.0,780.0
134.0,139.0,691.627790072
29.0,127.0,130.770791846
67.0,180.0,478.553027365
90.0,127.0,764.728710067
53.0,105.0,713.297273232
76.0,190.0,84.1486779456
13.0,98.0,1030.73662979
124.0,146.0,791.545955709
56.0,178.0,869.419346461
19.0,38.0,97.0463806641
5.0,7.0,406.964371905
29.0,129.0,144.100659263
89.0,174.0,384.807744205
15.0,82.0,649.333504449
50.0,51.0,417.1930009
85.0,154.0,142.635900109
18.0,37.0,492.821468688
4.0,80.0,286.434983897
42.0,175.0,532.730701199
65.0,70.0,441.742006153
28.0,78.0,759.212750156
51.0,151.0,260.0
142.0,194.0,449.677662332
166.0,196.0,242.142520017
98.0,134.0,403.193501932
99.0,163.0,503.190818676
47.0,67.0,526.339244214
17.0,116.0,822.26820442
71.0,185.0,533.376039957
94.0,106.0,772.089373065
41.0,126.0,410.911182617
64.0,137.0,590.214367836
27.0,63.0,973.555339978
13.0,192.0,792.230395781
112.0,133.0,507.986220286
60.0,189.0,620.0
23.0,43.0,323.402226337
107.0,122.0,638.468480036
17.0,150.0,1018.45814838
93.0,163.0,448.64239657
40.0,49.0,1013.35581115
3.0,71.0,457.499726776
64.0,87.0,707.758433366
177.0,188.0,633.764151716
73.0,143.0,316.291005247
22.0,80.0,889.661171458
83.0,98.0,1106.02576824
46.0,90.0,734.262214743
69.0,91.0,554.008122684
16.0,89.0,689.772426239
55.0,152.0,289.601450273
2.0,4.0,811.725323
46.0,96.0,216.480946044
102.0,157.0,13.6014705087
103.0,172.0,751.38339082
35.0,84.0,577.031194997
186.0,200.0,193.341666487
59.0,74.0,365.075334691
117.0,143.0,414.00483089
2.0,33.0,801.953240532
82.0,105.0,555.705857446
45.0,115.0,680.485121072
68.0,148.0,392.135180773
31.0,32.0,580.628969308
116.0,184.0,665.886626987
48.0,168.0,818.2866246
11.0,60.0,1154.49902555
49.0,193.0,529.966980103
103.0,108.0,604.099329581
58.0,113.0,363.649556579
96.0,164.0,100.304536288
149.0,166.0,437.860708445
81.0,176.0,893.980424842
44.0,60.0,381.886108676
7.0,72.0,223.00896843
68.0,74.0,345.719539511
77.0,132.0,774.829658699
24.0,48.0,418.269052166
10.0,79.0,437.120120791
87.0,111.0,258.048445064
125.0,152.0,695.393413831
20.0,36.0,308.423410266
43.0,141.0,498.375360547
81.0,82.0,656.368798771
157.0,157.0,0.0
90.0,160.0,654.899228889
91.0,153.0,793.335364143
39.0,89.0,778.298785814
9.0,158.0,456.438385765
63.0,87.0,188.520555908
139.0,159.0,384.802546769
1.0,155.0,131.308796354
169.0,177.0,674.006676525
57.0,138.0,352.142016806
106.0,198.0,602.913758344
170.0,171.0,351.176593753
104.0,171.0,497.121715478
135.0,177.0,574.903470158
52.0,139.0,260.203766306
62.0,100.0,170.792271488
9.0,120.0,376.223337926
137.0,179.0,555.166641649
86.0,126.0,114.01754251
56.0,61.0,851.248494859
19.0,179.0,391.643970974
133.0,199.0,485.093805361
65.0,177.0,323.59542642
28.0,35.0,753.475281612
14.0,122.0,483.864650496
75.0,120.0,721.71601063
113.0,141.0,887.370272209
8.0,15.0,683.231293194
122.0,181.0,780.503042915
32.0,149.0,485.988682996
92.0,114.0,120.42009799
94.0,183.0,942.613388405
95.0,154.0,264.954713112
27.0,106.0,758.963108458
28.0,193.0,880.682121994
88.0,108.0,507.277044622
51.0,96.0,653.073502754
21.0,186.0,109.986362791
75.0,166.0,680.532144722
61.0,135.0,602.5885827
116.0,120.0,840.554578835
108.0,166.0,739.829710136
40.0,158.0,649.233394089
3.0,18.0,585.702996407
50.0,107.0,490.707652274
13.0,117.0,878.578966286
74.0,101.0,719.756903406
22.0,141.0,332.938432747
23.0,188.0,641.848891874
121.0,198.0,494.604892819
69.0,174.0,510.722037903
16.0,54.0,728.852522806
2.0,121.0,666.790821772
153.0,195.0,246.402110381
117.0,178.0,896.00223214
154.0,172.0,619.317366138
177.0,197.0,121.264174429
45.0,159.0,400.562105047
126.0,160.0,252.057533115
36.0,136.0,229.923900454
82.0,186.0,495.993951576
31.0,119.0,636.397674414
25.0,197.0,519.270642344
92.0,103.0,563.043515192
55.0,109.0,802.482398561
25.0,42.0,343.921502672
79.0,155.0,494.659478834
48.0,197.0,481.050932854
49.0,156.0,677.028802932
21.0,30.0,852.396621298
44.0,145.0,675.148131894
7.0,31.0,590.038981763
54.0,94.0,84.1546195999
92.0,133.0,679.112656339
129.0,181.0,218.552053296
78.0,80.0,109.772492001
10.0,144.0,661.335013439
11.0,169.0,962.746591788
96.0,153.0,501.283353005
20.0,73.0,128.844867961
58.0,132.0,459.892378715
6.0,108.0,263.609559766
67.0,110.0,752.192129712
105.0,167.0,929.182436339
158.0,187.0,905.292218016
105.0,122.0,977.008188297
91.0,116.0,884.56825627
92.0,187.0,201.777104747
114.0,175.0,380.001315787
24.0,187.0,975.625440423
138.0,143.0,332.024095511
96.0,190.0,406.452949307
147.0,183.0,932.989281825
20.0,175.0,426.596999521
5.0,189.0,480.37485363
104.0,120.0,656.238523709
67.0,140.0,583.304380234
53.0,161.0,586.321584116
1.0,87.0,244.624201583
76.0,198.0,305.196657911
22.0,55.0,722.750994465
9.0,11.0,429.288946981
123.0,165.0,664.982706542
160.0,169.0,16.0312195419
33.0,157.0,395.479455851
56.0,106.0,132.740348048
19.0,94.0,633.48007072
132.0,199.0,388.119826858
80.0,144.0,392.226975105
133.0,170.0,634.315378972
11.0,135.0,765.439742893
66.0,95.0,285.727142568
14.0,167.0,166.192659284
15.0,138.0,483.255625937
81.0,129.0,681.69934722
8.0,92.0,598.909842965
62.0,147.0,742.062665817
32.0,66.0,364.671084678
71.0,99.0,648.316280838
18.0,109.0,678.643499932
146.0,182.0,656.019054601
4.0,40.0,691.052096444
118.0,154.0,470.047869903
28.0,182.0,634.709382316
142.0,186.0,779.615931084
151.0,184.0,490.205059133
8.0,186.0,657.304343512
84.0,141.0,690.371639047
47.0,123.0,417.834895623
100.0,150.0,165.239220526
17.0,60.0,971.991769512
71.0,129.0,169.248338249
41.0,182.0,189.282857121
155.0,170.0,248.072570027
127.0,190.0,247.032386541
164.0,180.0,548.569959075
37.0,130.0,578.930911249
30.0,196.0,534.164768587
60.0,101.0,1286.28496065
23.0,83.0,894.927930059
46.0,176.0,106.404887106
84.0,99.0,929.981182605
70.0,74.0,524.535032195
2.0,170.0,1068.70248432
3.0,159.0,460.140196027
26.0,36.0,518.811140975
192.0,196.0,254.921556562
12.0,87.0,486.543934296
50.0,158.0,487.647413609
30.0,112.0,450.809272309
36.0,93.0,762.839432646
59.0,148.0,556.172635069
22.0,24.0,784.118613476
174.0,199.0,285.028068793
106.0,153.0,810.413474715
16.0,161.0,515.116491679
125.0,174.0,375.299880096
55.0,192.0,305.630495861
130.0,185.0,886.937427331
102.0,165.0,895.349093929
139.0,173.0,319.812445036
12.0,181.0,302.167172274
72.0,152.0,947.17738571
35.0,108.0,463.548271489
30.0,85.0,922.033079667
81.0,117.0,540.20181414
21.0,193.0,853.419006116
59.0,114.0,608.911323593
120.0,132.0,643.652856748
159.0,183.0,412.800193798
1.0,61.0,655.856691664
115.0,139.0,432.126138992
152.0,191.0,976.619680326
25.0,183.0,927.883613391
48.0,112.0,336.585798869
11.0,68.0,361.44847489
34.0,191.0,188.859736312
72.0,118.0,641.13181172
148.0,171.0,300.014999625
6.0,185.0,870.662391516
7.0,144.0,251.286688864
30.0,51.0,230.826774877
62.0,64.0,733.46097374
24.0,104.0,284.003521105
63.0,137.0,931.783773201
111.0,157.0,365.584463565
134.0,172.0,221.226128656
90.0,152.0,497.233345624
143.0,150.0,513.439382985
91.0,193.0,911.307851387
76.0,155.0,619.504640822
39.0,97.0,230.080420723
63.0,111.0,430.503193949
124.0,143.0,567.233637931
56.0,151.0,106.929883569
57.0,194.0,348.862437072
5.0,34.0,482.037342952
171.0,198.0,796.840009036
119.0,132.0,557.158864239
156.0,178.0,909.756011247
29.0,188.0,215.2324325
52.0,67.0,790.430895145
15.0,121.0,277.71388154
38.0,170.0,563.532607752
76.0,121.0,527.163162598
136.0,190.0,782.99553
85.0,133.0,785.622046534
86.0,166.0,324.42256395
18.0,62.0,12.5299640861
4.0,125.0,980.31219517
42.0,200.0,362.801598673
65.0,121.0,224.722050542
28.0,107.0,544.126823452
51.0,186.0,848.023584578
14.0,50.0,259.586209187
8.0,199.0,430.094175734
80.0,101.0,308.318017638
47.0,174.0,444.16213256
94.0,143.0,559.456879482
131.0,131.0,0.0
4.0,147.0,467.985042496
64.0,174.0,537.336021499
27.0,82.0,315.792653493
9.0,175.0,715.923180237
51.0,88.0,617.810650604
112.0,154.0,360.112482427
60.0,154.0,469.079950541
104.0,107.0,443.545938996
175.0,187.0,677.173537581
107.0,145.0,892.231472209
144.0,165.0,1098.92538418
17.0,169.0,870.561313177
40.0,86.0,623.852546681
3.0,106.0,635.028345824
26.0,137.0,370.255317315
64.0,76.0,107.670794555
140.0,177.0,701.789854586
141.0,200.0,534.574597227
26.0,119.0,524.74184129
73.0,146.0,475.845563182
74.0,189.0,928.896657331
22.0,181.0,171.813852759
173.0,183.0,710.532898605
46.0,63.0,734.032696819
69.0,102.0,176.694651872
16.0,126.0,188.34542734
70.0,193.0,196.987309236
55.0,183.0,316.395322342
93.0,96.0,647.707495711
153.0,187.0,453.206354766
103.0,139.0,364.802686394
35.0,187.0,420.86221023
36.0,192.0,284.69281691
82.0,130.0,738.975642359
135.0,140.0,423.585882673
83.0,167.0,983.591886912
68.0,177.0,290.022412927
31.0,79.0,612.800946474
55.0,85.0,824.002427181
116.0,165.0,642.125377166
124.0,200.0,559.529266437
48.0,141.0,201.635810312
11.0,19.0,650.0
49.0,164.0,597.929761761
163.0,172.0,601.262837701
58.0,90.0,371.712254304
21.0,86.0,357.123228032
44.0,89.0,426.075110749
7.0,103.0,358.715764917
30.0,156.0,298.872882678
68.0,87.0,496.049392702
128.0,132.0,401.319075051
77.0,159.0,580.706466298
78.0,136.0,920.834947208
10.0,168.0,557.071808657
176.0,176.0,0.0
34.0,50.0,493.004056778
185.0,198.0,325.084604372
58.0,188.0,252.578700606
43.0,160.0,452.428999955
6.0,52.0,185.388780675
109.0,119.0,455.816849184
157.0,184.0,338.41542518
5.0,97.0,554.498872857
91.0,188.0,450.00111111
39.0,180.0,388.0
113.0,124.0,141.820308842
9.0,102.0,102.004901843
33.0,123.0,540.63388721
87.0,168.0,703.982954339
56.0,196.0,381.875634206
110.0,123.0,507.01084801
57.0,109.0,580.637580596
170.0,180.0,188.321533554
43.0,78.0,383.26622601
132.0,178.0,528.334174552
104.0,176.0,741.319094587
5.0,76.0,553.993682274
52.0,176.0,45.2769256907
15.0,44.0,289.927577164
53.0,153.0,544.415282666
62.0,73.0,669.705905603
100.0,132.0,527.773625715
137.0,150.0,451.586093674
18.0,147.0,747.745946161
19.0,150.0,499.324543759
132.0,159.0,198.708328965
66.0,135.0,100.004999875
14.0,159.0,168.240898714
15.0,194.0,342.147628956
75.0,95.0,962.424022975
8.0,20.0,483.354942046
62.0,171.0,231.320124503
122.0,158.0,32.9848450049
32.0,138.0,707.469433969
145.0,173.0,244.761108022
95.0,161.0,719.461604257
118.0,194.0,490.551730198
103.0,197.0,176.119277764
37.0,120.0,382.049734982
75.0,189.0,976.559777996
98.0,118.0,743.131886007
61.0,98.0,943.981461682
84.0,197.0,732.38241377
47.0,51.0,383.083541803
40.0,163.0,763.722462679
3.0,57.0,314.587030883
41.0,142.0,771.868512118
140.0,198.0,359.634536717
88.0,175.0,212.249852768
141.0,155.0,502.355451847
74.0,78.0,410.58981965
97.0,167.0,530.212221662
23.0,155.0,205.021950044
70.0,146.0,978.868734816
2.0,146.0,812.139150639
79.0,96.0,201.814271051
26.0,28.0,578.702859851
122.0,123.0,910.024724939
18.0,127.0,863.655602657
12.0,31.0,811.017262455
50.0,166.0,292.564522798
35.0,198.0,273.309348541
36.0,149.0,785.684415017
113.0,187.0,141.240928912
89.0,100.0,822.558204627
31.0,146.0,826.597846598
4.0,62.0,422.029619814
25.0,77.0,539.34033782
79.0,134.0,702.807228193
102.0,109.0,472.822376797
49.0,119.0,225.639092358
35.0,36.0,800.390529679
99.0,120.0,789.329462265
44.0,174.0,76.6093989012
7.0,58.0,172.165617938
120.0,188.0,198.881874488
14.0,14.0,0.0
54.0,115.0,879.436183017
92.0,162.0,399.141578892
129.0,168.0,284.416947456
78.0,117.0,463.001079912
101.0,188.0,827.10337927
48.0,56.0,95.1314879522
11.0,140.0,672.809779953
6.0,129.0,387.559027762
67.0,117.0,483.902882818
91.0,107.0,554.83781414
54.0,157.0,381.871706205
114.0,136.0,318.549839115
24.0,160.0,739.083215883
63.0,193.0,860.00116279
110.0,164.0,607.385380134
147.0,154.0,446.161405771
20.0,148.0,489.584517729
27.0,129.0,670.337974458
29.0,66.0,337.616646509
67.0,147.0,410.352287675
53.0,76.0,563.370215755
131.0,181.0,326.879182574
76.0,163.0,364.03296554
39.0,41.0,671.324809612
123.0,152.0,500.099990002
124.0,183.0,1044.32657727
56.0,79.0,726.731036904
19.0,69.0,297.578561056
42.0,110.0,507.469210889
80.0,181.0,719.450484745
133.0,181.0,714.297557045
66.0,120.0,404.477440656
89.0,137.0,836.612216024
52.0,59.0,629.53713155
15.0,177.0,748.650118547
85.0,189.0,728.70089886
32.0,39.0,699.326819163
71.0,126.0,138.827230758
109.0,199.0,292.479059079
88.0,118.0,330.605505096
95.0,116.0,830.11444994
42.0,128.0,134.528807324
118.0,191.0,1006.51726264
28.0,83.0,685.676308472
75.0,200.0,961.093647882
98.0,171.0,104.785495179
151.0,151.0,0.0
8.0,159.0,273.234331664
47.0,102.0,330.892731863
17.0,87.0,852.312149391
71.0,156.0,594.455212779
41.0,89.0,116.841773352
64.0,150.0,813.686057396
155.0,193.0,367.560879311
118.0,125.0,34.7131099154
179.0,199.0,166.90116836
127.0,133.0,648.015431915
112.0,162.0,303.0808473
60.0,66.0,525.552090663
23.0,78.0,600.40319786
46.0,149.0,862.911930616
70.0,111.0,531.304997153
2.0,199.0,438.375409894
40.0,46.0,1082.00970421
3.0,162.0,181.727818454
26.0,193.0,308.933649834
73.0,170.0,763.051767575
36.0,58.0,529.952828089
59.0,139.0,391.05114755
22.0,125.0,191.002617783
121.0,182.0,554.221075023
106.0,162.0,567.994718285
16.0,70.0,572.189653874
102.0,190.0,253.870045496
12.0,146.0,38.6393581727
35.0,115.0,732.716179704
21.0,172.0,692.187835779
59.0,105.0,657.772757113
45.0,86.0,470.106370942
68.0,137.0,401.061092603
183.0,200.0,719.461604257
115.0,174.0,209.458826503
152.0,164.0,659.245781177
116.0,157.0,560.544378261
40.0,136.0,875.235396908
48.0,85.0,585.410966758
11.0,91.0,947.527308314
34.0,152.0,955.013088916
72.0,91.0,489.94795642
149.0,185.0,128.316016148
81.0,147.0,908.830567268
7.0,175.0,630.600507453
50.0,68.0,191.14915642
77.0,167.0,665.243564418
78.0,192.0,640.107803421
63.0,148.0,376.808970169
10.0,96.0,235.544051082
87.0,114.0,383.60396244
125.0,187.0,639.378604584
162.0,167.0,627.761897538
111.0,120.0,489.336285186
134.0,193.0,904.613176999
21.0,137.0,865.61249991
90.0,133.0,474.352189834
53.0,63.0,559.325486635
39.0,124.0,845.856370786
13.0,107.0,969.187804298
9.0,185.0,356.349547495
63.0,74.0,852.756119884
33.0,35.0,585.755068267
57.0,165.0,540.77074625
119.0,163.0,254.921556562
156.0,175.0,771.224999595
104.0,136.0,732.525767465
52.0,104.0,718.401002226
15.0,100.0,735.219695057
50.0,58.0,189.23530326
38.0,143.0,123.907223357
76.0,86.0,657.419196556
137.0,174.0,955.981694385
86.0,155.0,368.621757361
65.0,156.0,362.16708851
51.0,161.0,457.319363246
14.0,87.0,219.804458554
75.0,103.0,314.985713962
38.0,105.0,515.228104823
166.0,178.0,760.473536686
99.0,109.0,859.405026748
47.0,149.0,469.920205992
32.0,178.0,464.388845689
146.0,198.0,841.186067407
94.0,144.0,404.882699062
131.0,166.0,657.36215285
4.0,184.0,535.598730394
27.0,73.0,586.202183551
13.0,182.0,109.036691072
51.0,127.0,892.889690835
112.0,127.0,585.144426616
61.0,170.0,675.403583052
107.0,180.0,337.148335307
144.0,186.0,407.158445817
108.0,139.0,239.493214935
40.0,123.0,724.365239365
3.0,113.0,497.04929333
41.0,198.0,428.916075707
26.0,178.0,737.621176486
64.0,97.0,812.057263991
140.0,142.0,809.662275273
141.0,163.0,564.025708634
74.0,134.0,827.345151675
22.0,174.0,273.700566313
23.0,195.0,744.722767209
69.0,129.0,407.561038373
16.0,19.0,111.986606342
2.0,90.0,876.947546892
121.0,154.0,136.124942608
79.0,88.0,485.685083156
26.0,84.0,739.530256311
12.0,39.0,501.363141844
35.0,158.0,652.935678302
36.0,173.0,604.239191049
117.0,184.0,563.127871802
150.0,189.0,413.551689635
