storeid,HealthyStore,StoreSize,StoreLayout,customerID,gender,WhoShoppingFor,Vegetarian,ShoppingStyle,CouponUser,week,CouponSequence,CarryOver,CouponValue,AmountSpent
36,Regular store,Medium,Emphasizes bakery,0169-WFAQB,Male,Self,No,Weekly; similar items,No,2,"4,3,2,1",4,15 percent,86.03
36,Regular store,Medium,Emphasizes bakery,0169-WFAQB,Male,Self,No,Weekly; similar items,No,3,"4,3,2,1",3,05 percent,94.31
36,Regular store,Medium,Emphasizes bakery,0169-WFAQB,Male,Self,No,Weekly; similar items,No,4,"4,3,2,1",2,00 No value,99.35
36,Regular store,Medium,Emphasizes bakery,8415-GRJFO,Female,Self and family,No,Biweekly; in bulk,No,1,"3,1,4,2",0,15 percent,220.58
36,Regular store,Medium,Emphasizes bakery,8415-GRJFO,Female,Self and family,No,Biweekly; in bulk,No,2,"3,1,4,2",3,00 No value,6.8
36,Regular store,Medium,Emphasizes bakery,8415-GRJFO,Female,Self and family,No,Biweekly; in bulk,No,3,"3,1,4,2",1,25 percent,234.36
36,Regular store,Medium,Emphasizes bakery,8415-GRJFO,Female,Self and family,No,Biweekly; in bulk,No,4,"3,1,4,2",4,05 percent,0
36,Regular store,Medium,Emphasizes bakery,6281-XLQZH,Male,Self and family,No,Weekly; similar items,From both,1,"2,4,1,3",0,05 percent,142.22
36,Regular store,Medium,Emphasizes bakery,6281-XLQZH,Male,Self and family,No,Weekly; similar items,From both,2,"2,4,1,3",2,25 percent,146.52
36,Regular store,Medium,Emphasizes bakery,6281-XLQZH,Male,Self and family,No,Weekly; similar items,From both,3,"2,4,1,3",4,00 No value,133.87
36,Regular store,Medium,Emphasizes bakery,6281-XLQZH,Male,Self and family,No,Weekly; similar items,From both,4,"2,4,1,3",1,15 percent,134.39
37,Regular store,Large,Emphasizes produce,6706-WWLAO,Male,Self and spouse,No,Weekly; similar items,From mailings,1,"4,3,2,1",0,25 percent,132.57
37,Regular store,Large,Emphasizes produce,6706-WWLAO,Male,Self and spouse,No,Weekly; similar items,From mailings,2,"4,3,2,1",4,15 percent,112.54
37,Regular store,Large,Emphasizes produce,6706-WWLAO,Male,Self and spouse,No,Weekly; similar items,From mailings,3,"4,3,2,1",3,05 percent,102.95
37,Regular store,Large,Emphasizes produce,6706-WWLAO,Male,Self and spouse,No,Weekly; similar items,From mailings,4,"4,3,2,1",2,00 No value,92.04
37,Regular store,Large,Emphasizes produce,5522-SRZRZ,Male,Self and spouse,No,Often; what's on sale,From both,1,"4,3,2,1",0,25 percent,136.4
37,Regular store,Large,Emphasizes produce,5522-SRZRZ,Male,Self and spouse,No,Often; what's on sale,From both,2,"4,3,2,1",4,15 percent,121.3
37,Regular store,Large,Emphasizes produce,5522-SRZRZ,Male,Self and spouse,No,Often; what's on sale,From both,3,"4,3,2,1",3,05 percent,107.87
37,Regular store,Large,Emphasizes produce,5522-SRZRZ,Male,Self and spouse,No,Often; what's on sale,From both,4,"4,3,2,1",2,00 No value,102.99
37,Regular store,Large,Emphasizes produce,2037-XFBEF,Female,Self and spouse,No,Weekly; similar items,No,1,"1,2,3,4",0,00 No value,104.34
37,Regular store,Large,Emphasizes produce,2037-XFBEF,Female,Self and spouse,No,Weekly; similar items,No,2,"1,2,3,4",1,05 percent,108.26
37,Regular store,Large,Emphasizes produce,2037-XFBEF,Female,Self and spouse,No,Weekly; similar items,No,3,"1,2,3,4",2,15 percent,102.46
37,Regular store,Large,Emphasizes produce,2037-XFBEF,Female,Self and spouse,No,Weekly; similar items,No,4,"1,2,3,4",3,25 percent,110.57
37,Regular store,Large,Emphasizes produce,2630-UMSUV,Female,Self,No,Weekly; similar items,No,1,"3,1,4,2",0,15 percent,80.35
37,Regular store,Large,Emphasizes produce,2630-UMSUV,Female,Self,No,Weekly; similar items,No,2,"3,1,4,2",3,00 No value,76.86
37,Regular store,Large,Emphasizes produce,2630-UMSUV,Female,Self,No,Weekly; similar items,No,3,"3,1,4,2",1,25 percent,83.72
37,Regular store,Large,Emphasizes produce,2630-UMSUV,Female,Self,No,Weekly; similar items,No,4,"3,1,4,2",4,05 percent,79.19
37,Regular store,Large,Emphasizes produce,4876-ACGSA,Female,Self and spouse,No,Often; what's on sale,No,1,"2,4,1,3",0,05 percent,122.94
37,Regular store,Large,Emphasizes produce,4876-ACGSA,Female,Self and spouse,No,Often; what's on sale,No,2,"2,4,1,3",2,25 percent,125.52
37,Regular store,Large,Emphasizes produce,4876-ACGSA,Female,Self and spouse,No,Often; what's on sale,No,3,"2,4,1,3",4,00 No value,123.05
37,Regular store,Large,Emphasizes produce,4876-ACGSA,Female,Self and spouse,No,Often; what's on sale,No,4,"2,4,1,3",1,15 percent,124.34
37,Regular store,Large,Emphasizes produce,2657-EVEQJ,Male,Self and spouse,No,Often; what's on sale,From mailings,1,"2,4,1,3",0,05 percent,114.09
37,Regular store,Large,Emphasizes produce,2657-EVEQJ,Male,Self and spouse,No,Often; what's on sale,From mailings,2,"2,4,1,3",2,25 percent,130.3
37,Regular store,Large,Emphasizes produce,2657-EVEQJ,Male,Self and spouse,No,Often; what's on sale,From mailings,3,"2,4,1,3",4,00 No value,89.77
37,Regular store,Large,Emphasizes produce,2657-EVEQJ,Male,Self and spouse,No,Often; what's on sale,From mailings,4,"2,4,1,3",1,15 percent,119.66
38,Regular store,Medium,Emphasizes bakery,6333-OKOED,Male,Self and spouse,No,Weekly; similar items,From mailings,1,"4,3,2,1",0,25 percent,116.76
38,Regular store,Medium,Emphasizes bakery,6333-OKOED,Male,Self and spouse,No,Weekly; similar items,From mailings,2,"4,3,2,1",4,15 percent,95.55
38,Regular store,Medium,Emphasizes bakery,6333-OKOED,Male,Self and spouse,No,Weekly; similar items,From mailings,3,"4,3,2,1",3,05 percent,98.12
38,Regular store,Medium,Emphasizes bakery,6333-OKOED,Male,Self and spouse,No,Weekly; similar items,From mailings,4,"4,3,2,1",2,00 No value,94.67
38,Regular store,Medium,Emphasizes bakery,4605-RLIWU,Male,Self and spouse,No,Weekly; similar items,No,1,"4,3,2,1",0,25 percent,112.31
38,Regular store,Medium,Emphasizes bakery,4605-RLIWU,Male,Self and spouse,No,Weekly; similar items,No,2,"4,3,2,1",4,15 percent,114.26
38,Regular store,Medium,Emphasizes bakery,4605-RLIWU,Male,Self and spouse,No,Weekly; similar items,No,3,"4,3,2,1",3,05 percent,115.72
38,Regular store,Medium,Emphasizes bakery,4605-RLIWU,Male,Self and spouse,No,Weekly; similar items,No,4,"4,3,2,1",2,00 No value,115.98
38,Regular store,Medium,Emphasizes bakery,0694-LCVOA,Female,Self,No,Weekly; similar items,From mailings,1,"4,3,2,1",0,25 percent,112.9
38,Regular store,Medium,Emphasizes bakery,0694-LCVOA,Female,Self,No,Weekly; similar items,From mailings,2,"4,3,2,1",4,15 percent,100.92
38,Regular store,Medium,Emphasizes bakery,0694-LCVOA,Female,Self,No,Weekly; similar items,From mailings,3,"4,3,2,1",3,05 percent,100.8
38,Regular store,Medium,Emphasizes bakery,0694-LCVOA,Female,Self,No,Weekly; similar items,From mailings,4,"4,3,2,1",2,00 No value,98.55
38,Regular store,Medium,Emphasizes bakery,5152-WRKTB,Male,Self,No,Weekly; similar items,From newspaper,1,"4,3,2,1",0,25 percent,114.17
38,Regular store,Medium,Emphasizes bakery,5152-WRKTB,Male,Self,No,Weekly; similar items,From newspaper,2,"4,3,2,1",4,15 percent,95.43
38,Regular store,Medium,Emphasizes bakery,5152-WRKTB,Male,Self,No,Weekly; similar items,From newspaper,3,"4,3,2,1",3,05 percent,92.85
38,Regular store,Medium,Emphasizes bakery,5152-WRKTB,Male,Self,No,Weekly; similar items,From newspaper,4,"4,3,2,1",2,00 No value,89.21
39,Regular store,Large,Emphasizes deli,5216-AJIEB,Male,Self,No,Weekly; similar items,No,1,"3,1,4,2",0,15 percent,81.78
39,Regular store,Large,Emphasizes deli,5216-AJIEB,Male,Self,No,Weekly; similar items,No,2,"3,1,4,2",3,00 No value,79.2
39,Regular store,Large,Emphasizes deli,5216-AJIEB,Male,Self,No,Weekly; similar items,No,3,"3,1,4,2",1,25 percent,79.82
39,Regular store,Large,Emphasizes deli,5216-AJIEB,Male,Self,No,Weekly; similar items,No,4,"3,1,4,2",4,05 percent,76.66
39,Regular store,Large,Emphasizes deli,3441-KJOXX,Male,Self,Yes,Often; what's on sale,From newspaper,1,"3,1,4,2",0,15 percent,131.27
39,Regular store,Large,Emphasizes deli,3441-KJOXX,Male,Self,Yes,Often; what's on sale,From newspaper,2,"3,1,4,2",3,00 No value,106.84
39,Regular store,Large,Emphasizes deli,3441-KJOXX,Male,Self,Yes,Often; what's on sale,From newspaper,3,"3,1,4,2",1,25 percent,142.14
39,Regular store,Large,Emphasizes deli,3441-KJOXX,Male,Self,Yes,Often; what's on sale,From newspaper,4,"3,1,4,2",4,05 percent,113.55
39,Regular store,Large,Emphasizes deli,8553-IXMXP,Male,Self,Yes,Weekly; similar items,No,1,"1,2,3,4",0,00 No value,102.08
39,Regular store,Large,Emphasizes deli,8553-IXMXP,Male,Self,Yes,Weekly; similar items,No,2,"1,2,3,4",1,05 percent,105.59
39,Regular store,Large,Emphasizes deli,8553-IXMXP,Male,Self,Yes,Weekly; similar items,No,3,"1,2,3,4",2,15 percent,113.62
39,Regular store,Large,Emphasizes deli,8553-IXMXP,Male,Self,Yes,Weekly; similar items,No,4,"1,2,3,4",3,25 percent,101.29
39,Regular store,Large,Emphasizes deli,0277-FCRAO,Male,Self and family,No,Weekly; similar items,From mailings,1,"2,4,1,3",0,05 percent,164.28
39,Regular store,Large,Emphasizes deli,0277-FCRAO,Male,Self and family,No,Weekly; similar items,From mailings,2,"2,4,1,3",2,25 percent,146.62
39,Regular store,Large,Emphasizes deli,0277-FCRAO,Male,Self and family,No,Weekly; similar items,From mailings,3,"2,4,1,3",4,00 No value,148.16
39,Regular store,Large,Emphasizes deli,0277-FCRAO,Male,Self and family,No,Weekly; similar items,From mailings,4,"2,4,1,3",1,15 percent,152.89
40,Regular store,Large,Emphasizes deli,9939-EDLJX,Male,Self and spouse,No,Often; what's on sale,From newspaper,1,"1,2,3,4",0,00 No value,121.28
40,Regular store,Large,Emphasizes deli,9939-EDLJX,Male,Self and spouse,No,Often; what's on sale,From newspaper,2,"1,2,3,4",1,05 percent,146.63
40,Regular store,Large,Emphasizes deli,9939-EDLJX,Male,Self and spouse,No,Often; what's on sale,From newspaper,3,"1,2,3,4",2,15 percent,122.18
40,Regular store,Large,Emphasizes deli,9939-EDLJX,Male,Self and spouse,No,Often; what's on sale,From newspaper,4,"1,2,3,4",3,25 percent,147.07
40,Regular store,Large,Emphasizes deli,5946-HJATV,Female,Self and family,No,Weekly; similar items,No,1,"3,1,4,2",0,15 percent,114.47
40,Regular store,Large,Emphasizes deli,5946-HJATV,Female,Self and family,No,Weekly; similar items,No,2,"3,1,4,2",3,00 No value,114.7
40,Regular store,Large,Emphasizes deli,5946-HJATV,Female,Self and family,No,Weekly; similar items,No,3,"3,1,4,2",1,25 percent,108.37
40,Regular store,Large,Emphasizes deli,5946-HJATV,Female,Self and family,No,Weekly; similar items,No,4,"3,1,4,2",4,05 percent,115.67
40,Regular store,Large,Emphasizes deli,5990-WCJPC,Female,Self and family,No,Weekly; similar items,No,1,"3,1,4,2",0,15 percent,136.89
40,Regular store,Large,Emphasizes deli,5990-WCJPC,Female,Self and family,No,Weekly; similar items,No,2,"3,1,4,2",3,00 No value,132.51
40,Regular store,Large,Emphasizes deli,5990-WCJPC,Female,Self and family,No,Weekly; similar items,No,3,"3,1,4,2",1,25 percent,141.95
40,Regular store,Large,Emphasizes deli,5990-WCJPC,Female,Self and family,No,Weekly; similar items,No,4,"3,1,4,2",4,05 percent,121.81
40,Regular store,Large,Emphasizes deli,1232-NJKUZ,Male,Self and spouse,No,Biweekly; in bulk,From both,1,"4,3,2,1",0,25 percent,9.32
40,Regular store,Large,Emphasizes deli,1232-NJKUZ,Male,Self and spouse,No,Biweekly; in bulk,From both,2,"4,3,2,1",4,15 percent,216.9
40,Regular store,Large,Emphasizes deli,1232-NJKUZ,Male,Self and spouse,No,Biweekly; in bulk,From both,3,"4,3,2,1",3,05 percent,0
40,Regular store,Large,Emphasizes deli,1232-NJKUZ,Male,Self and spouse,No,Biweekly; in bulk,From both,4,"4,3,2,1",2,00 No value,196.47
40,Regular store,Large,Emphasizes deli,3872-RIKWN,Male,Self,No,Biweekly; in bulk,From mailings,1,"1,2,3,4",0,00 No value,148.77
40,Regular store,Large,Emphasizes deli,3872-RIKWN,Male,Self,No,Biweekly; in bulk,From mailings,2,"1,2,3,4",1,05 percent,0
40,Regular store,Large,Emphasizes deli,3872-RIKWN,Male,Self,No,Biweekly; in bulk,From mailings,3,"1,2,3,4",2,15 percent,170.18
40,Regular store,Large,Emphasizes deli,3872-RIKWN,Male,Self,No,Biweekly; in bulk,From mailings,4,"1,2,3,4",3,25 percent,0
40,Regular store,Large,Emphasizes deli,7292-LVKBN,Male,Self and family,No,Weekly; similar items,No,1,"3,1,4,2",0,15 percent,128.72
40,Regular store,Large,Emphasizes deli,7292-LVKBN,Male,Self and family,No,Weekly; similar items,No,2,"3,1,4,2",3,00 No value,119.8
40,Regular store,Large,Emphasizes deli,7292-LVKBN,Male,Self and family,No,Weekly; similar items,No,3,"3,1,4,2",1,25 percent,124.05
40,Regular store,Large,Emphasizes deli,7292-LVKBN,Male,Self and family,No,Weekly; similar items,No,4,"3,1,4,2",4,05 percent,122.61
40,Regular store,Large,Emphasizes deli,5243-VWRTJ,Male,Self,No,Weekly; similar items,From mailings,1,"4,3,2,1",0,25 percent,114.17
40,Regular store,Large,Emphasizes deli,5243-VWRTJ,Male,Self,No,Weekly; similar items,From mailings,2,"4,3,2,1",4,15 percent,101.51
40,Regular store,Large,Emphasizes deli,5243-VWRTJ,Male,Self,No,Weekly; similar items,From mailings,3,"4,3,2,1",3,05 percent,111.61
40,Regular store,Large,Emphasizes deli,5243-VWRTJ,Male,Self,No,Weekly; similar items,From mailings,4,"4,3,2,1",2,00 No value,95.12
40,Regular store,Large,Emphasizes deli,9755-VLMLM,Male,Self and family,No,Weekly; similar items,From newspaper,1,"3,1,4,2",0,15 percent,145.91
40,Regular store,Large,Emphasizes deli,9755-VLMLM,Male,Self and family,No,Weekly; similar items,From newspaper,2,"3,1,4,2",3,00 No value,117.74
40,Regular store,Large,Emphasizes deli,9755-VLMLM,Male,Self and family,No,Weekly; similar items,From newspaper,3,"3,1,4,2",1,25 percent,138.25
40,Regular store,Large,Emphasizes deli,9755-VLMLM,Male,Self and family,No,Weekly; similar items,From newspaper,4,"3,1,4,2",4,05 percent,132.06
40,Regular store,Large,Emphasizes deli,0765-PUXHB,Male,Self and family,No,Biweekly; in bulk,From mailings,1,"1,2,3,4",0,00 No value,0
40,Regular store,Large,Emphasizes deli,0765-PUXHB,Male,Self and family,No,Biweekly; in bulk,From mailings,2,"1,2,3,4",1,05 percent,263.55
40,Regular store,Large,Emphasizes deli,0765-PUXHB,Male,Self and family,No,Biweekly; in bulk,From mailings,3,"1,2,3,4",2,15 percent,0
40,Regular store,Large,Emphasizes deli,0765-PUXHB,Male,Self and family,No,Biweekly; in bulk,From mailings,4,"1,2,3,4",3,25 percent,280.75
41,Regular store,Medium,No emphasis,8403-NVNUS,Male,Self,Yes,Weekly; similar items,No,1,"4,3,2,1",0,25 percent,95.97
41,Regular store,Medium,No emphasis,8403-NVNUS,Male,Self,Yes,Weekly; similar items,No,2,"4,3,2,1",4,15 percent,96
41,Regular store,Medium,No emphasis,8403-NVNUS,Male,Self,Yes,Weekly; similar items,No,3,"4,3,2,1",3,05 percent,92.23
41,Regular store,Medium,No emphasis,8403-NVNUS,Male,Self,Yes,Weekly; similar items,No,4,"4,3,2,1",2,00 No value,92.04
41,Regular store,Medium,No emphasis,9722-IVCPU,Male,Self and spouse,Yes,Weekly; similar items,From mailings,1,"1,2,3,4",0,00 No value,113.9
41,Regular store,Medium,No emphasis,9722-IVCPU,Male,Self and spouse,Yes,Weekly; similar items,From mailings,2,"1,2,3,4",1,05 percent,128.52
41,Regular store,Medium,No emphasis,9722-IVCPU,Male,Self and spouse,Yes,Weekly; similar items,From mailings,3,"1,2,3,4",2,15 percent,127.36
41,Regular store,Medium,No emphasis,9722-IVCPU,Male,Self and spouse,Yes,Weekly; similar items,From mailings,4,"1,2,3,4",3,25 percent,131.46
41,Regular store,Medium,No emphasis,6184-IEHQV,Male,Self and spouse,No,Often; what's on sale,From both,1,"2,4,1,3",0,05 percent,131.02
41,Regular store,Medium,No emphasis,6184-IEHQV,Male,Self and spouse,No,Often; what's on sale,From both,2,"2,4,1,3",2,25 percent,134.7
41,Regular store,Medium,No emphasis,6184-IEHQV,Male,Self and spouse,No,Often; what's on sale,From both,3,"2,4,1,3",4,00 No value,108.19
41,Regular store,Medium,No emphasis,6184-IEHQV,Male,Self and spouse,No,Often; what's on sale,From both,4,"2,4,1,3",1,15 percent,137.17
41,Regular store,Medium,No emphasis,1295-XWHRP,Female,Self,No,Often; what's on sale,From both,1,"2,4,1,3",0,05 percent,104.79
41,Regular store,Medium,No emphasis,1295-XWHRP,Female,Self,No,Often; what's on sale,From both,2,"2,4,1,3",2,25 percent,112.2
41,Regular store,Medium,No emphasis,1295-XWHRP,Female,Self,No,Often; what's on sale,From both,3,"2,4,1,3",4,00 No value,88.91
41,Regular store,Medium,No emphasis,1295-XWHRP,Female,Self,No,Often; what's on sale,From both,4,"2,4,1,3",1,15 percent,105.31
41,Regular store,Medium,No emphasis,9904-ECKJI,Male,Self and spouse,No,Weekly; similar items,From mailings,1,"4,3,2,1",0,25 percent,130.12
41,Regular store,Medium,No emphasis,9904-ECKJI,Male,Self and spouse,No,Weekly; similar items,From mailings,2,"4,3,2,1",4,15 percent,117.02
41,Regular store,Medium,No emphasis,9904-ECKJI,Male,Self and spouse,No,Weekly; similar items,From mailings,3,"4,3,2,1",3,05 percent,114.75
41,Regular store,Medium,No emphasis,9904-ECKJI,Male,Self and spouse,No,Weekly; similar items,From mailings,4,"4,3,2,1",2,00 No value,106.58
41,Regular store,Medium,No emphasis,1140-YLDYX,Male,Self,Yes,Biweekly; in bulk,No,1,"4,3,2,1",0,25 percent,126.4
41,Regular store,Medium,No emphasis,1140-YLDYX,Male,Self,Yes,Biweekly; in bulk,No,2,"4,3,2,1",4,15 percent,0
41,Regular store,Medium,No emphasis,1140-YLDYX,Male,Self,Yes,Biweekly; in bulk,No,3,"4,3,2,1",3,05 percent,122.09
41,Regular store,Medium,No emphasis,1140-YLDYX,Male,Self,Yes,Biweekly; in bulk,No,4,"4,3,2,1",2,00 No value,0
41,Regular store,Medium,No emphasis,5761-VOARQ,Female,Self,Yes,Weekly; similar items,From mailings,1,"1,2,3,4",0,00 No value,75.39
41,Regular store,Medium,No emphasis,5761-VOARQ,Female,Self,Yes,Weekly; similar items,From mailings,2,"1,2,3,4",1,05 percent,83.99
41,Regular store,Medium,No emphasis,5761-VOARQ,Female,Self,Yes,Weekly; similar items,From mailings,3,"1,2,3,4",2,15 percent,78.48
41,Regular store,Medium,No emphasis,5761-VOARQ,Female,Self,Yes,Weekly; similar items,From mailings,4,"1,2,3,4",3,25 percent,88.84
41,Regular store,Medium,No emphasis,7821-IKSMY,Female,Self and spouse,No,Weekly; similar items,No,1,"1,2,3,4",0,00 No value,112.47
41,Regular store,Medium,No emphasis,7821-IKSMY,Female,Self and spouse,No,Weekly; similar items,No,2,"1,2,3,4",1,05 percent,106.32
41,Regular store,Medium,No emphasis,7821-IKSMY,Female,Self and spouse,No,Weekly; similar items,No,3,"1,2,3,4",2,15 percent,118.03
41,Regular store,Medium,No emphasis,7821-IKSMY,Female,Self and spouse,No,Weekly; similar items,No,4,"1,2,3,4",3,25 percent,107.7
41,Regular store,Medium,No emphasis,3220-RTOMR,Male,Self,Yes,Weekly; similar items,From both,1,"3,1,4,2",0,15 percent,127.08
41,Regular store,Medium,No emphasis,3220-RTOMR,Male,Self,Yes,Weekly; similar items,From both,2,"3,1,4,2",3,00 No value,94.68
41,Regular store,Medium,No emphasis,3220-RTOMR,Male,Self,Yes,Weekly; similar items,From both,3,"3,1,4,2",1,25 percent,134.54
41,Regular store,Medium,No emphasis,3220-RTOMR,Male,Self,Yes,Weekly; similar items,From both,4,"3,1,4,2",4,05 percent,103.42
41,Regular store,Medium,No emphasis,5127-HMSSH,Male,Self and family,No,Weekly; similar items,From mailings,1,"1,2,3,4",0,00 No value,134.08
41,Regular store,Medium,No emphasis,5127-HMSSH,Male,Self and family,No,Weekly; similar items,From mailings,2,"1,2,3,4",1,05 percent,147.23
41,Regular store,Medium,No emphasis,5127-HMSSH,Male,Self and family,No,Weekly; similar items,From mailings,3,"1,2,3,4",2,15 percent,148.82
41,Regular store,Medium,No emphasis,5127-HMSSH,Male,Self and family,No,Weekly; similar items,From mailings,4,"1,2,3,4",3,25 percent,162.86
41,Regular store,Medium,No emphasis,3755-DXXCS,Female,Self,No,Weekly; similar items,From mailings,1,"3,1,4,2",0,15 percent,98.04
41,Regular store,Medium,No emphasis,3755-DXXCS,Female,Self,No,Weekly; similar items,From mailings,2,"3,1,4,2",3,00 No value,69.92
41,Regular store,Medium,No emphasis,3755-DXXCS,Female,Self,No,Weekly; similar items,From mailings,3,"3,1,4,2",1,25 percent,114.31
41,Regular store,Medium,No emphasis,3755-DXXCS,Female,Self,No,Weekly; similar items,From mailings,4,"3,1,4,2",4,05 percent,79.41
