date,price,change,future_1m_index,Diff_future_1m_index,Ratio_future_1m_index,future_1m_up,future_1m_down,future_1m_up_2pct,future_1m_down_2pct,future_3m_index,Diff_future_3m_index,Ratio_future_3m_index,future_3m_up,future_3m_down,future_3m_up_2pct,future_3m_down_2pct,future_6m_index,Diff_future_6m_index,Ratio_future_6m_index,future_6m_up,future_6m_down,future_6m_up_2pct,future_6m_down_2pct,future_12m_index,Diff_future_12m_index,Ratio_future_12m_index,future_12m_up,future_12m_down,future_12m_up_2pct,future_12m_down_2pct,cnt_up,cnt_down,cnt_up_2pct,cnt_down_2pct
2001/8/2,1957.023,-29.905,1905.840903,-51.18209677,-0.026153038,17,14,0,2,1799.884396,-157.1386044,-0.080294715,35,56,7,13,1709.948055,-247.0749448,-0.126250404,76,105,9,26,1657.593706,-299.4292936,-0.15300244,165,196,21,36,0,1,0,0
2001/8/3,1958.692,1.669,1901.276323,-57.41567742,-0.029313275,16,15,0,2,1796.946582,-161.7454176,-0.082578281,34,57,7,13,1707.367796,-251.3242044,-0.128312264,76,105,10,26,1656.791241,-301.900759,-0.15413386,165,196,21,36,1,0,0,0
2001/8/4,1958.692,1.669,1898.168839,-60.52316129,-0.030899785,16,15,1,2,1794.008769,-164.6832308,-0.084078166,33,58,7,13,1704.754967,-253.9370331,-0.12964623,75,106,10,26,1655.940554,-302.751446,-0.154568174,164,197,21,36,1,0,0,0
2001/8/5,1958.692,1.669,1895.252,-63.44,-0.032388962,16,15,1,2,1791.070956,-167.621044,-0.085578051,32,59,7,13,1702.142138,-256.5498619,-0.130980196,74,107,10,26,1655.093784,-303.5982161,-0.155000488,164,197,21,36,1,0,0,0
2001/8/6,1882.126,-76.566,1894.588613,12.4626129,0.006621561,16,15,1,1,1788.845088,-93.28091209,-0.04956146,32,59,7,12,1699.952326,-182.173674,-0.096791434,74,107,10,25,1654.483659,-227.6423407,-0.120949575,165,196,21,35,0,1,0,1
2001/8/7,1903.932,21.806,1891.521258,-12.41074194,-0.00651848,15,16,1,2,1786.288451,-117.6435495,-0.061789785,31,60,7,12,1697.783238,-206.1487624,-0.108275276,74,107,10,25,1653.81313,-250.1188698,-0.131369644,165,196,21,35,1,0,0,0
2001/8/8,1895.169,-8.763,1888.736581,-6.432419355,-0.003394114,15,16,1,3,1782.979451,-112.1895495,-0.059197649,31,60,7,13,1695.700978,-199.4680221,-0.105250783,75,106,10,25,1653.166875,-242.0021247,-0.127694219,166,195,21,35,0,1,0,0
2001/8/9,1924.59,29.421,1885.002839,-39.58716129,-0.02056914,14,17,1,4,1779.477044,-145.112956,-0.075399413,31,60,7,13,1693.276735,-231.3132652,-0.120188334,74,107,10,26,1652.417199,-272.1728006,-0.141418588,165,196,21,35,1,0,0,0
2001/8/10,1955.036,30.446,1881.825194,-73.21080645,-0.037447293,14,17,2,4,1775.909165,-179.1268352,-0.091623292,31,60,7,13,1690.847773,-264.1882265,-0.135132154,74,107,10,26,1651.629341,-303.4066593,-0.155192364,165,196,21,35,1,0,0,0
2001/8/11,1955.036,30.446,1878.881452,-76.15454839,-0.038953016,14,17,2,4,1772.341286,-182.6947143,-0.093448261,31,60,7,13,1688.370309,-266.6656906,-0.136399376,73,108,10,26,1650.834407,-304.2015928,-0.155598972,164,197,21,35,1,0,0,0
2001/8/12,1955.036,30.446,1875.577194,-79.45880645,-0.040643142,13,18,2,4,1768.773407,-186.2625934,-0.095273229,31,60,7,13,1685.892845,-269.1431547,-0.137666598,72,109,10,26,1650.016584,-305.0194155,-0.156017288,163,198,21,35,1,0,0,0
2001/8/13,1955.1,0.064,1871.861355,-83.23864516,-0.042575134,12,19,2,4,1765.104121,-189.9958791,-0.097179622,30,61,7,13,1683.415028,-271.6849724,-0.138962187,71,110,10,26,1649.163249,-305.9367507,-0.156481382,162,199,21,35,1,0,0,0
2001/8/14,1939.542,-15.558,1867.952968,-71.58903226,-0.036910277,12,19,2,4,1761.547956,-177.994044,-0.091771173,30,61,7,13,1681.023166,-258.5188343,-0.133288598,71,110,10,26,1648.353011,-291.1889889,-0.150132861,162,199,21,35,0,1,0,0
2001/8/15,1947.359,7.817,1863.792419,-83.56658065,-0.042912776,11,20,2,4,1757.918758,-189.4402418,-0.097280595,30,61,7,13,1678.588116,-268.770884,-0.138018149,70,111,10,26,1647.521119,-299.8378809,-0.153971549,161,200,21,35,1,0,0,0
2001/8/16,1919.645,-27.714,1860.525871,-59.11912903,-0.030796907,11,20,2,4,1754.640725,-165.0042747,-0.085955619,31,60,7,13,1676.306182,-243.3388177,-0.126762405,70,111,10,26,1646.731427,-272.9135734,-0.142168773,161,200,21,35,0,1,0,0
2001/8/17,1924.003,4.358,1856.029258,-67.97374194,-0.035329333,10,21,2,4,1751.594132,-172.4088681,-0.089609459,31,60,7,13,1674.000171,-250.0028287,-0.129938898,69,112,10,26,1645.935385,-278.067615,-0.144525562,161,200,21,35,1,0,0,0
2001/8/18,1924.003,4.358,1851.98471,-72.01829032,-0.037431485,10,21,2,4,1748.547538,-175.4554615,-0.091192925,31,60,7,13,1671.69416,-252.3088398,-0.131137446,68,113,10,26,1645.167294,-278.8357064,-0.144924777,161,200,21,35,1,0,0,0
2001/8/19,1924.003,4.358,1848.71671,-75.28629032,-0.039130028,10,21,2,4,1745.500945,-178.5020549,-0.092776391,31,60,7,13,1669.388149,-254.6148508,-0.132335995,67,114,10,26,1644.364975,-279.6380249,-0.145341782,160,201,21,35,1,0,0,0
2001/8/20,1934.489,10.486,1844.972516,-89.51648387,-0.046273969,9,22,2,4,1742.593308,-191.8956923,-0.099197097,31,60,7,13,1667.024204,-267.4647956,-0.138261213,66,115,10,26,1643.56803,-290.9209695,-0.150386469,160,201,21,35,1,0,0,0
2001/8/21,1938.871,4.382,1840.719226,-98.15177419,-0.050623159,8,23,2,4,1739.965407,-198.9055934,-0.102588359,31,60,7,13,1664.63605,-274.2349503,-0.141440534,65,116,10,26,1642.758947,-296.1120526,-0.152723958,160,201,21,35,1,0,0,0
2001/8/22,1903.446,-35.425,1837.608677,-65.83732258,-0.03458849,8,23,2,4,1737.791978,-165.654022,-0.087028485,32,59,7,13,1662.443613,-241.0023867,-0.126613724,65,116,10,26,1642.047994,-261.3980055,-0.137328827,161,200,21,35,0,1,0,0
2001/8/23,1902.99,-0.456,1834.512839,-68.47716129,-0.035983984,8,23,2,4,1735.735088,-167.2549121,-0.087890589,33,58,7,13,1660.253696,-242.7363039,-0.127555218,65,116,10,26,1641.331404,-261.6585956,-0.137498671,161,200,21,35,0,1,0,0
2001/8/24,1886.8,-16.19,1831.55029,-55.24970968,-0.029282229,8,23,2,4,1733.820407,-152.9795934,-0.08107886,33,58,7,13,1658.153227,-228.6467735,-0.121182305,65,116,10,26,1640.734593,-246.0654072,-0.130414144,162,199,21,35,0,1,0,0
2001/8/25,1886.8,-16.19,1828.553,-58.247,-0.030870787,8,23,2,4,1731.905725,-154.8942747,-0.082093637,33,58,7,13,1656.052757,-230.7472431,-0.12229555,65,116,10,26,1640.14387,-246.6561302,-0.130727226,163,198,21,35,0,1,0,0
2001/8/26,1886.8,-16.19,1824.714742,-62.08525806,-0.032905055,8,23,2,4,1729.991044,-156.808956,-0.083108414,33,58,7,13,1653.952287,-232.8477127,-0.123408794,65,116,10,26,1639.587945,-247.2120554,-0.131021865,164,197,21,35,0,1,0,0
2001/8/27,1827.25,-59.55,1822.704484,-4.545516129,-0.002487627,8,23,2,3,1728.657363,-98.59263736,-0.053956841,33,58,7,12,1652.180823,-175.0691768,-0.095810194,65,116,10,25,1639.188934,-188.0610665,-0.102920272,164,197,21,34,0,1,0,1
2001/8/28,1843.385,16.135,1820.171645,-23.21335484,-0.012592787,7,24,2,3,1727.329934,-116.0550659,-0.062957584,33,58,7,12,1650.450983,-192.9340166,-0.104662898,65,116,10,25,1638.745227,-204.6397729,-0.11101304,163,198,21,34,1,0,0,0
2001/8/29,1847.536,4.151,1817.504903,-30.03109677,-0.016254675,6,25,2,3,1726.093275,-121.4427253,-0.065732265,33,58,7,12,1648.704541,-198.8314586,-0.107619802,65,116,10,25,1638.290022,-209.2459778,-0.11325678,162,199,21,34,1,0,0,0
2001/8/30,1839.631,-7.905,1815.093161,-24.53783871,-0.013338457,6,25,2,3,1724.913769,-114.7172308,-0.062358827,33,58,7,12,1647.039834,-192.5911657,-0.104690107,66,115,10,25,1637.822028,-201.8089723,-0.109700789,162,199,21,34,0,1,0,0
2001/8/31,1834.138,-5.493,1812.858613,-21.2793871,-0.011601846,6,25,2,3,1723.967121,-110.1708791,-0.060066843,34,57,7,12,1645.330238,-188.8077624,-0.102940871,66,115,10,25,1637.394197,-196.7438033,-0.107267721,163,198,21,34,0,1,0,0
2001/9/1,1834.138,-5.493,1810.624065,-23.51393548,-0.012820156,6,25,2,3,1723.020473,-111.1175275,-0.06058297,35,56,7,12,1643.498204,-190.6397956,-0.103939723,66,115,10,25,1636.958274,-197.1797258,-0.107505393,163,198,21,34,0,1,0,0
2001/9/2,1834.138,-5.493,1808.389516,-25.74848387,-0.014038466,6,25,2,3,1722.073824,-112.0641758,-0.061099097,36,55,7,12,1641.666171,-192.4718287,-0.104938575,66,115,10,25,1636.496169,-197.641831,-0.107757339,163,198,21,34,0,1,0,0
2001/9/3,1817.19,-16.948,1806.701677,-10.48832258,-0.005771726,6,25,2,3,1721.473516,-95.71648352,-0.052672799,37,54,7,12,1639.927773,-177.2622265,-0.097547437,66,115,10,25,1636.079072,-181.110928,-0.099665378,163,198,21,34,0,1,0,0
2001/9/4,1862.36,45.17,1803.556742,-58.80325806,-0.031574592,5,26,1,3,1720.455066,-141.9049341,-0.076196296,37,54,6,12,1638.073873,-224.2861271,-0.120431134,66,115,9,25,1635.53685,-226.8231496,-0.121793396,162,199,20,34,1,0,1,0
2001/9/5,1868.27,5.91,1800.221161,-68.04883871,-0.03642345,4,27,1,3,1719.102945,-149.1670549,-0.079842343,36,55,6,12,1636.37116,-231.8988398,-0.124124907,66,115,10,25,1634.978258,-233.2917424,-0.124870464,161,200,20,34,1,0,0,0
2001/9/6,1861.561,-6.709,1797.102,-64.459,-0.034626316,4,27,1,3,1717.889989,-143.671011,-0.077177708,37,54,6,12,1634.75595,-226.8050497,-0.121835948,67,114,10,25,1634.444222,-227.1167784,-0.122003404,162,199,20,34,0,1,0,0
2001/9/7,1808.844,-52.717,1794.446806,-14.39719355,-0.007959334,4,27,1,3,1717.192879,-91.65112088,-0.050668339,37,54,6,11,1633.673945,-175.1700552,-0.096840886,68,113,11,24,1634.070886,-174.7731136,-0.096621441,163,198,20,33,0,1,0,1
2001/9/8,1808.844,-52.717,1792.37571,-16.46829032,-0.009104318,5,26,1,2,1716.495769,-92.34823077,-0.051053729,37,54,6,10,1632.742519,-176.1014807,-0.097355814,69,112,11,23,1633.669579,-175.1744211,-0.096843299,163,198,20,32,0,1,0,1
2001/9/9,1808.844,-52.717,1788.432742,-20.41125806,-0.011284145,5,26,1,2,1715.798659,-93.04534066,-0.051439118,37,54,6,9,1631.811094,-177.0329061,-0.097870743,70,111,11,22,1633.206873,-175.6371274,-0.097099102,163,198,20,31,0,1,0,1
2001/9/10,1856.529,47.685,1781.393935,-75.13506452,-0.04047072,4,27,0,3,1714.613527,-141.9154725,-0.07644129,37,54,5,9,1630.616215,-225.9127845,-0.121685567,70,111,10,22,1632.583202,-223.9457978,-0.12062607,162,199,19,31,1,0,1,0
2001/9/11,1863.78,7.251,1775.830903,-87.94909677,-0.047188561,4,27,1,3,1713.131088,-150.6489121,-0.080829772,36,55,5,9,1629.512978,-234.2670221,-0.125694568,70,111,10,22,1631.939446,-231.840554,-0.124392661,161,200,19,31,1,0,0,0
2001/9/12,1852.604,-11.176,1770.628387,-81.9756129,-0.044248859,5,26,2,3,1711.620846,-140.9831538,-0.076099994,36,55,5,9,1628.358768,-224.245232,-0.121043262,70,111,10,22,1631.326648,-221.2773518,-0.119441258,161,200,19,31,0,1,0,0
2001/9/13,1839.909,-12.695,1765.835387,-74.0736129,-0.040259389,6,25,3,3,1709.951659,-129.9573407,-0.070632483,36,55,5,9,1627.162762,-212.7462376,-0.115628674,70,111,10,22,1630.721864,-209.1871357,-0.113694284,161,200,19,31,0,1,0,0
2001/9/14,1818.382,-21.527,1761.60629,-56.77570968,-0.031223203,6,25,3,3,1708.381681,-110.0003187,-0.060493515,36,55,5,9,1626.316182,-192.0658177,-0.10562457,71,110,11,22,1630.186488,-188.1955125,-0.103496137,162,199,19,31,0,1,0,0
2001/9/15,1818.382,-21.527,1756.365,-62.017,-0.034105595,6,25,3,3,1706.811703,-111.5702967,-0.061356908,36,55,5,9,1625.225541,-193.1564586,-0.106224357,71,110,11,23,1629.637936,-188.7440637,-0.103797807,162,199,19,31,0,1,0,0
2001/9/16,1818.382,-21.527,1750.709645,-67.67235484,-0.037215698,6,25,3,3,1705.241725,-113.1402747,-0.062220301,36,55,5,9,1624.134901,-194.2470994,-0.106824143,71,110,11,24,1629.101028,-189.2809723,-0.104093074,163,198,19,31,0,1,0,0
2001/9/17,1784.608,-33.774,1745.257097,-39.35090323,-0.022050166,6,25,3,3,1703.937659,-80.67034066,-0.045203395,36,55,5,9,1623.230856,-161.3771436,-0.090427222,71,110,11,25,1628.661003,-155.9469972,-0.087384455,164,197,19,31,0,1,0,0
2001/9/18,1798.622,14.014,1737.961323,-60.66067742,-0.033726196,5,26,3,4,1702.714231,-95.90776923,-0.053322916,36,55,5,9,1622.265453,-176.356547,-0.098050923,71,110,11,25,1628.182158,-170.4398421,-0.094761346,164,197,19,31,1,0,0,0
2001/9/19,1822.695,24.073,1729.889,-92.806,-0.050916911,4,27,3,5,1701.065912,-121.6290879,-0.066730357,35,56,5,9,1621.396182,-201.2988177,-0.11044021,71,110,12,25,1627.636629,-195.0583712,-0.107016463,164,197,19,31,1,0,0,0
2001/9/20,1818.419,-4.276,1721.954613,-96.4643871,-0.053048493,4,27,3,6,1699.012264,-119.4067363,-0.065665139,35,56,5,10,1620.645304,-197.7736961,-0.108761345,72,109,12,25,1627.0429,-191.3760997,-0.105243126,164,197,19,31,0,1,0,0
2001/9/21,1807.019,-11.4,1712.717516,-94.30148387,-0.052186216,4,27,3,7,1697.178451,-109.8405495,-0.060785498,36,55,5,10,1619.97126,-187.0477403,-0.103511773,73,108,12,25,1626.482961,-180.5360388,-0.099908213,165,196,19,31,0,1,0,0
2001/9/22,1807.019,-11.4,1708.315677,-98.70332258,-0.054622183,5,26,4,7,1695.344637,-111.6743626,-0.061800326,37,54,5,10,1619.212558,-187.806442,-0.103931637,73,108,12,25,1625.894499,-181.1245014,-0.100233867,165,196,19,31,0,1,0,0
2001/9/23,1807.019,-11.4,1705.446032,-101.5729677,-0.056210238,6,25,5,7,1693.510824,-113.5081758,-0.062815153,38,53,5,10,1618.453856,-188.5651436,-0.1043515,73,108,12,25,1625.374651,-181.644349,-0.100521549,166,195,19,31,0,1,0,0
2001/9/24,1794.961,-12.058,1701.624677,-93.33632258,-0.051999081,6,25,5,8,1691.435473,-103.5255275,-0.057675642,38,53,5,11,1617.761773,-177.1992265,-0.098720377,73,108,12,25,1624.848202,-170.1127978,-0.09477242,166,195,19,31,0,1,0,0
2001/9/25,1793.884,-1.077,1697.882548,-96.00145161,-0.053515975,7,24,5,8,1689.427626,-104.4563736,-0.058229168,39,52,5,11,1617.106552,-176.7774475,-0.098544525,74,107,12,25,1624.324737,-169.5592632,-0.094520751,166,195,19,31,0,1,0,0
2001/9/26,1767.814,-26.07,1694.981387,-72.8326129,-0.041199251,8,23,5,8,1687.95322,-79.86078022,-0.045174877,40,51,5,11,1616.452796,-151.3612044,-0.085620549,74,107,12,25,1623.873488,-143.9405125,-0.081422883,166,195,19,31,0,1,0,0
2001/9/27,1764.932,-2.882,1692.173194,-72.75880645,-0.041224708,9,22,5,8,1686.447626,-78.48437363,-0.04446878,40,51,5,11,1615.841188,-149.0908122,-0.08447397,75,106,12,25,1623.423789,-141.5082105,-0.080177713,166,195,19,31,0,1,0,0
2001/9/28,1764.867,-0.065,1690.096097,-74.77090323,-0.04236631,10,21,5,8,1685.069791,-79.79720879,-0.04521429,41,50,5,11,1615.210282,-149.6567182,-0.084797732,75,106,12,25,1622.958042,-141.9089584,-0.080407735,166,195,19,31,0,1,0,0
2001/9/29,1764.867,-0.065,1687.447774,-77.41922581,-0.04386689,10,21,5,8,1683.691956,-81.17504396,-0.045994992,42,49,5,11,1614.320989,-150.546011,-0.085301618,75,106,12,26,1622.495355,-142.3716454,-0.080669901,167,194,19,31,0,1,0,0
2001/9/30,1764.867,-0.065,1685.005935,-79.86106452,-0.045250472,11,20,5,8,1682.314121,-82.55287912,-0.046775694,43,48,5,11,1613.431696,-151.4353039,-0.085805505,75,106,12,27,1622.004446,-142.862554,-0.080948057,167,194,19,31,0,1,0,0
2001/10/1,1764.867,-0.065,1683.163581,-81.70341935,-0.046294378,12,19,5,8,1681.007571,-83.85942857,-0.047516005,44,47,5,11,1612.542403,-152.3245967,-0.086309391,75,106,12,28,1621.496831,-143.370169,-0.081235679,167,194,19,31,0,1,0,0
2001/10/2,1764.867,-0.065,1680.792097,-84.07490323,-0.047638096,12,19,5,8,1679.701022,-85.16597802,-0.048256315,45,46,5,11,1611.67853,-153.1884696,-0.086798875,76,105,12,28,1620.989216,-143.8777839,-0.081523301,167,194,19,31,0,1,0,0
2001/10/3,1764.867,-0.065,1678.420613,-86.4463871,-0.048981814,12,19,5,8,1678.394473,-86.47252747,-0.048996626,46,45,5,11,1610.673094,-154.1939061,-0.08736857,76,105,12,28,1620.481601,-144.3853989,-0.081810923,167,194,19,31,0,1,0,0
2001/10/4,1764.867,-0.065,1676.049129,-88.81787097,-0.050325532,12,19,5,8,1677.087923,-87.77907692,-0.049736936,47,44,5,11,1609.731884,-155.135116,-0.087901874,77,104,12,28,1619.973986,-144.8930139,-0.082098546,167,194,19,31,0,1,0,0
2001/10/5,1764.867,-0.065,1673.297677,-91.56932258,-0.051884546,12,19,5,8,1675.401396,-89.4656044,-0.050692548,47,44,5,12,1609.051398,-155.8156022,-0.088287447,78,103,13,28,1619.466371,-145.4006288,-0.082386168,167,194,19,31,0,1,0,0
2001/10/6,1764.867,-0.065,1670.278677,-94.58832258,-0.053595156,12,19,5,8,1673.714868,-91.15213187,-0.051648159,47,44,5,13,1608.331928,-156.5350718,-0.08869511,78,103,13,28,1618.958756,-145.9082438,-0.08267379,167,194,19,31,0,1,0,0
2001/10/7,1764.867,-0.065,1664.768452,-100.0985484,-0.056717332,12,19,5,9,1672.028341,-92.83865934,-0.052603771,47,44,5,14,1607.612459,-157.2545414,-0.089102772,78,103,13,28,1618.451141,-146.4158587,-0.082961412,167,194,19,31,0,1,0,0
2001/10/8,1726.533,-38.334,1660.876129,-65.65687097,-0.038028159,13,18,5,8,1670.602264,-55.93073626,-0.032394826,47,44,5,13,1607.104779,-119.428221,-0.069172278,78,103,13,27,1618.049715,-108.4832853,-0.062833022,167,194,19,30,0,1,0,1
2001/10/9,1744.64,18.107,1657.189645,-87.45035484,-0.050125158,13,18,5,8,1668.831066,-75.80893407,-0.04345248,46,45,5,13,1606.530249,-138.1097514,-0.079162321,78,103,13,27,1617.59813,-127.0418698,-0.072818386,166,195,19,30,1,0,0,0
2001/10/10,1686.612,-58.028,1655.375032,-31.23696774,-0.018520542,14,17,5,7,1667.454549,-19.15745055,-0.01135854,46,45,5,12,1606.424779,-80.18722099,-0.047543372,79,102,13,26,1617.307288,-69.30471191,-0.041091082,166,195,19,29,0,1,0,1
2001/10/11,1638.326,-48.286,1655.118032,16.79203226,0.010249506,15,16,5,6,1666.774451,28.44845055,0.017364341,47,44,5,11,1606.642083,-31.68391713,-0.019339202,80,101,13,25,1617.150202,-21.17579778,-0.012925265,166,195,19,28,0,1,0,1
2001/10/12,1691.326,53,1652.855742,-38.47025806,-0.02274562,14,17,4,6,1665.063099,-26.2629011,-0.015527995,46,45,4,12,1606.411166,-84.91483425,-0.050206072,79,102,12,25,1616.794709,-74.53129086,-0.04406678,165,196,18,28,1,0,1,0
2001/10/13,1691.326,53,1650.423645,-40.90235484,-0.024183602,13,18,3,6,1663.351747,-27.97425275,-0.016539835,45,46,3,13,1606.232453,-85.09354696,-0.050311736,79,102,11,25,1616.362687,-74.96331302,-0.044322214,164,197,17,28,1,0,1,0
2001/10/14,1691.326,53,1648.029323,-43.29667742,-0.02559925,13,18,2,6,1661.640396,-29.6856044,-0.017551675,44,47,2,14,1606.05374,-85.27225967,-0.0504174,79,102,10,25,1615.916928,-75.40907202,-0.04458577,163,198,16,28,1,0,1,0
2001/10/15,1687.28,-4.046,1645.902355,-41.37764516,-0.024523283,14,17,2,6,1659.418725,-27.86127473,-0.016512538,44,47,2,15,1605.897381,-81.38261878,-0.048233025,80,101,10,25,1615.46477,-71.81522992,-0.042562722,163,198,16,28,0,1,0,0
2001/10/16,1655.902,-31.378,1645.607548,-10.29445161,-0.006216824,15,16,2,6,1657.262143,1.360142857,0.000821391,44,47,2,15,1605.862011,-50.03998895,-0.030219173,80,101,10,25,1615.099532,-40.80246814,-0.02464063,163,198,16,28,0,1,0,0
2001/10/17,1643.066,-12.836,1645.726806,2.660806452,0.001619415,16,15,2,6,1655.466022,12.40002198,0.00754688,45,46,2,15,1605.846646,-37.21935359,-0.022652379,80,101,10,25,1614.76985,-28.29614958,-0.017221554,163,198,16,28,0,1,0,0
2001/10/18,1615.579,-27.487,1646.732742,31.15374194,0.019283329,17,14,2,6,1653.311516,37.73251648,0.023355414,45,46,2,16,1606.005851,-9.573149171,-0.005925522,81,100,10,25,1614.537432,-1.041567867,-0.000644703,164,197,16,28,0,1,0,0
2001/10/19,1572.453,-43.126,1649.876,77.423,0.049237084,18,13,2,5,1651.586077,79.13307692,0.050324606,45,46,2,15,1606.313497,33.86049724,0.021533551,81,100,10,24,1614.40523,41.95222992,0.026679481,164,197,16,27,0,1,0,1
2001/10/20,1572.453,-43.126,1653.981774,81.52877419,0.051848147,19,12,2,4,1649.860637,77.40763736,0.049227314,45,46,2,14,1606.660011,34.20701105,0.021753916,82,99,10,23,1614.308097,41.85509695,0.026617709,165,196,16,26,0,1,0,1
2001/10/21,1572.453,-43.126,1658.278903,85.82590323,0.054580902,20,11,2,3,1648.135198,75.6821978,0.048130022,45,46,2,13,1607.006525,34.55352486,0.021974281,83,98,10,22,1614.143676,41.6906759,0.026513146,165,196,16,25,0,1,0,1
2001/10/22,1520.669,-51.784,1664.573871,143.904871,0.094632606,21,10,2,2,1646.446176,125.7771758,0.082711738,45,46,2,13,1607.639138,86.97013812,0.057192024,84,97,10,21,1614.140546,93.47154571,0.061467384,166,195,16,24,0,1,0,1
2001/10/23,1670.562,149.893,1665.928774,-4.633225806,-0.002773453,20,11,1,2,1643.019022,-27.54297802,-0.016487253,44,47,1,13,1607.401116,-63.16088398,-0.037808165,83,98,9,21,1613.722199,-56.83980055,-0.034024359,166,195,15,24,1,0,1,0
2001/10/24,1718.06,47.498,1665.751484,-52.30851613,-0.030446269,19,12,0,2,1640.017978,-78.04202198,-0.045424503,44,47,1,13,1606.884464,-111.1755359,-0.064709926,82,99,8,21,1613.17228,-104.8877202,-0.061050092,166,195,14,24,1,0,1,0
2001/10/25,1676.499,-41.561,1666.914871,-9.584129032,-0.005716752,19,12,0,1,1637.599352,-38.89964835,-0.023202906,45,46,1,12,1606.522873,-69.97612707,-0.041739439,82,99,8,20,1612.752407,-63.7465928,-0.038023639,167,194,14,23,0,1,0,1
2001/10/26,1677.878,1.379,1667.818323,-10.05967742,-0.005995476,18,13,0,1,1635.111505,-42.76649451,-0.025488441,44,47,1,12,1606.180558,-71.69744199,-0.042731022,82,99,8,20,1612.392922,-65.48507756,-0.03902851,167,194,14,23,1,0,0,0
2001/10/27,1677.878,1.379,1669.260613,-8.617387097,-0.005135884,18,13,0,1,1632.623659,-45.25434066,-0.026971175,43,48,1,12,1605.974541,-71.90345856,-0.042853806,82,99,8,20,1612.035823,-65.84217729,-0.039241338,167,194,14,23,1,0,0,0
2001/10/28,1677.878,1.379,1671.103258,-6.774741935,-0.004037684,18,13,0,1,1630.135813,-47.74218681,-0.028453908,42,49,1,12,1605.768525,-72.10947514,-0.04297659,82,99,8,20,1611.644249,-66.23375069,-0.039474712,166,195,14,23,1,0,0,0
2001/10/29,1700.477,22.599,1672.129677,-28.34732258,-0.016670218,17,14,0,1,1626.389352,-74.08764835,-0.043568745,41,50,1,13,1605.437652,-95.03934807,-0.055889817,82,99,8,20,1611.14518,-89.33181994,-0.052533389,165,196,14,23,1,0,0,0
2001/10/30,1682.769,-17.708,1674.233677,-8.535322581,-0.005072189,18,13,0,1,1623.202604,-59.5663956,-0.035397845,42,49,2,13,1605.343967,-77.42503315,-0.046010494,83,98,8,20,1610.695163,-72.07383657,-0.042830499,165,196,14,23,0,1,0,0
2001/10/31,1689.17,6.401,1676.131194,-13.03880645,-0.007719061,18,13,0,1,1619.987604,-69.1823956,-0.040956443,42,49,2,13,1605.225619,-83.94438122,-0.049695638,83,98,8,20,1610.227416,-78.94258449,-0.046734541,164,197,14,23,1,0,0,0
2001/11/1,1707.754,18.584,1677.429226,-30.32477419,-0.017757109,18,13,0,1,1617.613,-90.141,-0.052783363,42,49,3,13,1605.004597,-102.7494033,-0.060166396,83,98,8,20,1609.659443,-98.09455679,-0.057440683,163,198,14,23,1,0,0,0
2001/11/2,1691.351,-16.403,1679.726355,-11.62464516,-0.006872994,19,12,0,1,1615.353868,-75.99713187,-0.044932797,42,49,3,13,1604.874199,-86.4768011,-0.051128832,84,97,8,20,1609.159529,-82.19147091,-0.048595159,164,197,14,23,0,1,0,0
2001/11/3,1691.351,-16.403,1682.253129,-9.097870968,-0.005379056,20,11,0,1,1613.094736,-78.25626374,-0.046268494,42,49,3,13,1604.743801,-86.6071989,-0.051205929,85,96,8,20,1608.65636,-82.69463989,-0.048892654,164,197,14,23,0,1,0,0
2001/11/4,1691.351,-16.403,1683.991065,-7.359935484,-0.004351513,20,11,0,1,1610.835604,-80.5153956,-0.047604191,42,49,3,13,1604.613403,-86.73759669,-0.051283026,86,95,8,20,1608.147066,-83.20393352,-0.049193771,164,197,14,23,0,1,0,0
