customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage,Pension,Savings
21423,21,0,21,1,0,0,0,45,38030,2,27,36,4,3,0,0,10,43,0.0,0,0,0
21426,59,31,59,1,0,0,0,49,38036,4,12,24,3,3,0,0,10,40,0.0,0,0,1
21427,30,0,30,1,0,0,0,49,38036,5,19,24,3,1,0,0,10,40,0.0,0,0,1
21436,36,0,36,1,0,0,0,62,38004,6,6,12,1,0,5,2,11,25,9.599,0,0,0
21436,36,0,36,1,0,0,0,62,38004,6,6,12,1,0,5,2,11,25,9.599,0,0,0
21438,45,13,45,0,0,0,0,62,38004,6,11,24,1,0,0,0,11,25,0.0,0,0,1
21450,47,17,47,0,0,0,0,52,38024,4,40,48,3,0,5,2,14,32,13.770999999999999,0,0,0
21455,28,0,28,0,0,0,0,37,37961,4,20,24,5,0,0,0,15,46,0.0,0,0,1
21457,39,10,39,1,0,0,0,42,37998,4,40,48,4,1,0,0,7,50,0.0,0,0,0
21462,50,24,50,1,0,0,0,53,37999,5,-1,0,2,0,2,0,8,37,0.0,0,0,0
21470,21,0,21,0,0,0,0,59,38011,4,10,12,1,5,2,1,14,25,8.549,1,0,1
21476,46,16,46,0,0,0,0,59,38001,5,22,24,2,2,2,2,13,27,9.357000000000001,1,0,0
21480,42,12,42,0,0,0,0,53,38000,2,37,48,2,0,0,0,9,37,0.0,0,0,0
21483,36,9,36,1,0,0,0,48,37962,5,6,12,3,1,0,0,13,38,0.0,0,0,0
21490,21,0,21,1,0,0,0,48,38025,4,22,24,3,4,2,1,10,40,10.929,0,0,0
21491,53,24,53,1,0,0,0,48,38025,3,31,36,3,0,0,0,10,40,0.0,0,1,1
21492,80,49,80,1,0,0,0,48,38025,3,20,24,3,0,0,0,10,40,0.0,0,0,0
21492,80,49,80,1,0,0,0,48,38025,3,20,24,3,0,0,0,10,40,0.0,0,0,0
21495,40,10,40,0,0,0,0,49,38015,6,36,48,3,2,0,0,11,38,0.0,1,1,1
21496,40,12,40,0,0,0,0,62,38021,5,20,24,1,0,0,0,12,24,0.0,0,0,0
21501,57,21,57,1,0,0,0,34,38037,3,10,12,6,0,4,3,11,54,12.401,0,0,0
21503,65,40,65,1,0,0,0,48,38037,2,21,24,3,1,6,2,11,39,12.208,0,1,0
21508,42,16,42,1,0,0,0,51,38024,3,9,12,3,1,2,1,8,40,8.292,0,1,0
21512,51,21,51,1,0,0,0,47,37973,5,34,36,4,4,1,1,14,38,9.836,0,0,0
21514,37,10,37,1,0,0,0,47,37973,6,26,36,4,4,0,0,14,38,0.0,1,1,0
21517,30,0,30,0,0,0,0,46,38014,4,23,36,4,1,3,1,16,37,12.294,0,0,0
21528,16,0,16,1,0,0,0,65,38016,3,29,36,0,1,3,24,12,21,30.804000000000002,0,0,0
21528,16,0,16,1,0,0,0,65,38016,3,29,36,0,1,3,24,12,21,30.804000000000002,0,0,0
21533,33,4,33,0,0,0,0,48,37962,4,32,36,3,3,3,9,11,39,16.927,1,0,1
21533,33,4,33,0,0,0,0,48,37962,4,32,36,3,3,3,9,11,39,16.927,1,0,0
21537,24,0,24,0,0,0,0,58,38009,7,13,24,2,1,0,0,5,35,0.0,0,0,0
21551,49,22,49,1,0,0,0,66,37996,4,14,24,0,1,0,0,8,25,0.0,0,0,0
21557,40,11,40,1,0,0,0,41,38018,6,22,24,4,0,3,1,16,42,10.489,0,0,0
21559,26,0,26,1,0,0,0,54,37980,5,-4,0,2,0,0,0,17,28,0.0,0,0,0
21560,60,27,60,0,0,0,0,54,37980,4,22,24,2,0,4,1,17,28,8.099,0,0,0
21560,60,27,60,0,0,0,0,54,37980,4,22,24,2,0,4,1,17,28,8.099,0,0,1
21574,48,17,48,0,0,0,0,53,38019,2,31,36,2,1,0,0,4,42,0.0,0,1,0
21574,48,17,48,0,0,0,0,53,38019,2,31,36,2,1,0,0,4,42,0.0,0,1,0
21583,49,17,49,1,0,0,0,64,38005,7,7,12,0,0,0,0,12,23,0.0,0,1,0
21588,43,14,43,1,0,0,0,49,37993,5,40,48,3,0,3,2,8,41,8.439,0,0,1
21588,43,14,43,1,0,0,0,49,37993,5,40,48,3,0,3,2,8,41,8.439,0,0,0
21588,43,14,43,1,0,0,0,49,37993,5,40,48,3,0,3,2,8,41,8.439,0,0,0
21589,36,8,36,0,0,0,0,49,37993,5,11,24,3,1,0,0,8,41,0.0,0,0,0
21607,54,21,54,0,0,0,0,29,37979,4,0,12,6,2,2,0,14,56,0.0,1,0,0
21619,32,0,32,1,0,0,0,67,37951,3,41,48,0,2,0,0,4,28,0.0,0,0,0
21620,42,10,42,1,0,0,0,46,37977,2,-6,0,4,0,0,0,10,43,0.0,0,0,0
21620,42,10,42,1,0,0,0,46,37977,2,-6,0,4,0,0,0,10,43,0.0,0,0,1
21623,21,0,21,1,0,0,0,52,38023,6,6,12,3,0,3,2,12,34,10.777999999999999,0,0,1
21630,24,0,24,1,0,0,0,48,38014,6,32,36,3,0,0,0,9,42,0.0,0,0,1
21630,24,0,24,1,0,0,0,48,38014,6,32,36,3,0,0,0,9,42,0.0,0,0,1
21642,43,15,43,0,0,0,0,45,38012,3,13,24,4,0,0,0,6,47,0.0,0,1,1
21658,31,4,31,0,0,0,0,35,38015,7,37,48,6,0,0,0,15,49,0.0,0,0,1
21664,33,6,33,0,0,0,0,58,37957,7,41,48,2,0,5,2,13,28,10.745999999999999,0,0,0
21664,33,6,33,0,0,0,0,58,37957,7,41,48,2,0,5,2,13,28,10.745999999999999,0,0,1
21666,61,32,61,0,0,0,0,58,37957,6,14,24,2,0,0,0,13,28,0.0,0,0,0
21671,24,0,24,1,0,0,0,26,37962,5,35,36,7,3,0,0,17,55,0.0,1,0,0
21680,43,13,43,1,0,0,0,62,37976,3,8,12,1,4,6,9,10,26,16.473,1,0,1
21686,39,10,39,0,0,0,0,57,38040,7,12,24,2,0,2,1,8,34,9.116,0,1,0
21686,39,10,39,0,0,0,0,57,38040,7,12,24,2,0,2,1,8,34,9.116,0,0,1
21687,40,13,40,0,0,0,0,57,38040,7,29,36,2,0,0,0,8,34,0.0,0,1,0
21688,47,22,47,1,0,0,0,57,38040,6,16,24,2,1,0,0,8,34,0.0,0,0,1
21703,41,11,41,0,0,0,0,58,37971,6,20,24,1,0,3,1,7,33,8.792,0,0,0
21710,50,18,50,1,0,0,0,46,38016,7,9,12,4,2,2,1,10,43,9.019,1,0,0
21723,34,9,34,0,0,0,0,55,37957,7,41,48,2,0,4,1,6,37,12.315999999999999,0,0,0
21723,34,9,34,0,0,0,0,55,37957,7,41,48,2,0,4,1,6,37,12.315999999999999,0,0,1
21736,20,0,20,0,0,0,1,53,38042,6,15,24,2,1,3,3,13,32,9.904,1,0,1
21751,24,0,24,0,0,0,0,57,38012,5,-6,0,2,2,0,0,9,33,0.0,1,0,0
21753,27,0,27,0,0,0,0,51,37990,4,12,24,3,4,3,2,13,34,8.532,1,0,1
21761,51,25,51,1,0,0,0,62,37987,3,34,36,1,2,2,4,13,23,11.198,0,1,0
21761,51,25,51,1,0,0,0,62,37987,3,34,36,1,2,2,4,13,23,11.198,0,1,0
21763,43,8,43,0,0,0,0,62,37987,4,38,48,1,1,3,3,13,23,9.709,0,1,0
21763,43,8,43,0,0,0,0,62,37987,4,38,48,1,1,3,3,13,23,9.709,0,0,0
21765,35,7,35,1,0,0,0,42,37998,2,22,24,4,2,3,2,16,41,10.091000000000001,0,0,0
21769,14,0,14,1,0,0,0,51,38018,4,15,24,3,1,3,2,12,36,8.349,0,0,0
21774,56,30,56,0,0,0,0,57,38019,6,23,24,2,2,0,0,12,30,0.0,1,0,1
21774,56,30,56,0,0,0,0,57,38019,6,23,24,2,2,0,0,12,30,0.0,0,1,0
21787,46,17,46,0,0,0,0,43,37960,2,39,48,4,0,4,3,22,33,12.457,0,0,0
21792,28,1,28,1,0,0,0,69,37990,5,15,24,0,0,0,0,8,22,0.0,0,0,0
21797,31,4,31,0,0,0,0,45,37965,5,30,36,4,0,4,1,21,33,8.657,0,0,0
21800,40,9,40,1,0,0,0,45,37965,5,8,12,4,0,0,0,21,33,0.0,0,0,1
21812,37,9,37,1,0,0,0,47,38043,3,29,36,3,4,0,23,13,39,29.701,1,1,0
21835,57,30,57,1,0,0,0,75,38034,5,22,24,0,1,1,1,7,17,10.882,0,0,0
21840,22,0,22,0,0,0,0,60,37984,7,24,36,2,0,0,0,12,27,0.0,0,0,0
21842,37,12,37,1,0,0,0,29,38035,3,-5,0,6,1,0,0,26,43,0.0,0,0,0
21847,31,4,31,1,0,0,0,64,37957,2,12,24,1,0,1,1,10,24,9.999,0,0,0
21865,49,21,49,0,0,1,0,44,37989,3,40,48,4,0,0,0,8,46,0.0,0,1,1
21866,40,7,40,1,0,0,0,41,37991,2,40,48,4,0,3,2,15,43,10.569,0,0,0
21869,71,41,71,0,0,0,0,67,38016,6,9,12,0,0,0,0,12,20,0.0,0,1,1
21877,22,0,22,0,0,0,0,52,37993,2,28,36,3,2,5,2,14,33,8.427,0,0,1
21878,20,0,20,1,0,0,0,53,37988,7,27,36,3,0,0,0,7,39,0.0,0,0,0
21887,47,16,47,1,0,0,0,52,38036,7,25,36,3,3,0,0,17,29,0.0,1,0,0
21895,55,24,55,0,0,0,1,49,37996,3,17,24,3,1,6,20,10,39,26.680999999999997,0,0,1
21900,63,33,63,1,0,0,0,39,37968,4,36,48,5,1,0,0,14,45,0.0,0,1,0
21907,62,34,62,1,0,0,0,49,38007,4,33,36,3,1,0,0,5,45,0.0,0,0,1
21913,45,16,45,0,0,0,0,55,38012,2,40,48,2,0,4,3,12,32,12.886,0,1,0
21932,48,17,48,1,0,0,0,61,38029,7,39,48,1,0,2,1,7,30,13.232000000000001,0,0,0
21932,48,17,48,1,0,0,0,61,38029,7,39,48,1,0,2,1,7,30,13.232000000000001,0,0,0
21938,56,29,56,0,0,0,0,53,38003,1,-6,0,2,0,0,0,9,36,0.0,0,1,1
21955,32,2,32,1,0,0,0,66,38038,2,-4,0,0,0,0,0,13,19,0.0,0,0,0
21968,19,0,19,1,0,0,0,42,37951,6,11,12,4,1,1,15,12,44,21.932,0,0,1
21970,73,43,73,1,0,0,0,59,37995,2,5,12,1,0,0,0,14,25,0.0,0,1,1
21973,33,3,33,1,0,0,0,63,38011,5,10,12,1,1,0,0,11,24,0.0,0,0,0
21984,53,26,53,0,0,0,0,66,37998,5,23,36,1,1,0,0,12,21,0.0,0,0,1
21986,38,9,38,1,0,0,0,66,37998,6,19,24,1,1,0,0,12,21,0.0,0,0,0
21988,32,2,32,0,0,0,0,52,38015,3,-2,0,3,0,1,0,9,38,0.0,0,0,1
22004,22,0,22,1,0,0,0,46,37951,5,19,24,4,3,3,1,6,47,9.999,1,0,0
22005,28,0,28,1,0,0,0,46,37951,5,34,36,4,2,0,0,6,47,0.0,0,0,1
22009,53,24,53,0,0,0,0,55,37998,6,33,36,2,3,1,1,18,26,8.679,1,0,1
22010,53,24,53,1,0,0,0,56,38015,5,40,48,2,1,4,2,14,28,8.967,0,0,1
22010,53,24,53,1,0,0,0,56,38015,5,40,48,2,1,4,2,14,28,8.967,0,0,1
22010,53,24,53,1,0,0,0,56,38015,5,40,48,2,1,4,2,14,28,8.967,0,1,0
22021,47,20,47,1,0,0,0,58,38050,6,12,24,2,3,0,0,12,28,0.0,1,1,1
22027,38,7,38,1,0,0,0,56,37973,4,13,24,2,0,5,3,11,31,10.936,0,1,1
22048,32,7,32,1,0,0,1,67,37983,7,34,36,0,1,4,6,9,23,12.95,1,0,0
22050,43,12,43,0,0,0,0,67,37983,7,-4,0,0,0,0,0,9,23,0.0,0,1,0
22050,43,12,43,0,0,0,0,67,37983,7,-4,0,0,0,0,0,9,23,0.0,0,0,1
22052,40,11,40,0,0,0,0,66,37987,3,19,24,0,0,1,5,11,21,12.829,0,0,0
22054,40,11,40,1,0,0,0,64,38035,3,31,36,1,1,3,1,13,22,11.262,0,1,1
22058,40,10,40,1,0,0,0,55,37984,6,41,48,2,0,0,0,9,35,0.0,0,0,0
22069,38,8,38,1,0,0,0,68,37960,4,14,24,0,0,4,2,9,22,12.366,0,0,1
22079,47,17,47,1,0,0,0,62,37982,6,22,24,1,1,2,1,3,34,12.622,0,0,0
22097,29,2,29,0,0,0,0,48,38056,5,16,24,3,0,0,0,7,43,0.0,0,0,0
22102,62,33,62,1,0,0,0,44,38107,5,19,24,4,0,0,0,10,44,0.0,0,1,0
22102,62,33,62,1,0,0,0,44,38107,5,19,24,4,0,0,0,10,44,0.0,0,1,0
22106,70,38,70,1,0,0,0,60,38071,6,36,48,1,3,0,0,6,32,0.0,0,0,0
22109,23,0,23,1,0,1,0,70,38084,2,12,24,0,3,4,3,5,24,10.003,0,0,1
22116,30,0,30,1,0,0,0,48,38101,2,10,12,3,0,1,1,12,39,7.329,0,0,0
22117,48,18,48,0,0,1,0,48,38101,2,23,24,3,1,0,0,12,39,0.0,0,0,0
22124,45,17,45,0,0,0,0,51,38140,7,29,36,3,1,3,2,12,36,10.185,0,0,1
22125,51,20,51,1,0,0,0,55,38074,3,13,24,2,0,0,0,13,30,0.0,0,0,1
22125,51,20,51,1,0,0,0,55,38074,3,13,24,2,0,0,0,13,30,0.0,0,0,0
22131,43,13,43,0,0,0,0,50,38071,4,39,48,3,0,2,1,12,37,8.399,0,0,0
22139,45,17,45,0,0,0,0,51,38115,6,35,36,3,1,2,2,9,39,8.533,0,0,1
22139,45,17,45,0,0,0,0,51,38115,6,35,36,3,1,2,2,9,39,8.533,1,0,0
22158,23,0,23,0,0,0,0,46,38128,3,-5,0,4,0,1,0,12,40,0.0,0,0,0
22190,40,16,40,0,0,0,0,57,38090,6,38,48,2,0,0,0,4,38,0.0,0,0,0
22193,55,30,55,1,0,0,0,46,38057,3,37,48,4,0,1,1,13,40,10.307,0,0,0
22202,45,11,45,1,0,0,0,56,38052,3,30,36,2,1,4,3,10,32,11.649000000000001,0,0,0
22206,31,3,31,1,0,0,0,35,38091,2,19,24,5,0,2,1,17,46,9.199,0,0,0
22207,35,7,35,0,0,0,0,35,38091,2,29,36,5,0,0,0,17,46,0.0,0,0,0
22207,35,7,35,0,0,0,0,35,38091,2,29,36,5,0,0,0,17,46,0.0,0,0,0
22208,38,7,38,0,0,0,0,35,38091,2,30,36,5,1,0,0,17,46,0.0,0,0,1
22209,48,19,48,1,0,0,0,68,38106,1,24,36,0,1,0,0,12,18,0.0,0,1,1
22210,56,28,56,1,0,0,0,68,38106,1,22,24,0,1,0,0,12,18,0.0,0,0,0
22212,54,25,54,0,0,0,0,59,38054,2,29,36,1,2,0,0,12,27,0.0,0,0,0
22225,41,8,41,0,0,0,0,46,38060,5,13,24,3,3,0,0,12,40,0.0,1,0,1
22225,41,8,41,0,0,0,0,46,38060,5,13,24,3,3,0,0,12,40,0.0,1,1,1
22232,30,0,30,0,0,0,0,52,38127,5,13,24,2,1,0,0,8,38,0.0,0,0,0
22232,30,0,30,0,0,0,0,52,38127,5,13,24,2,1,0,0,8,38,0.0,0,0,0
22237,47,18,47,0,0,0,0,56,38121,2,22,24,2,0,3,17,10,32,23.769000000000002,0,0,1
22239,62,30,62,1,0,0,0,54,38063,1,25,36,2,0,4,2,9,36,10.231,0,1,0
22239,62,30,62,1,0,0,0,54,38063,1,25,36,2,0,4,2,9,36,10.231,0,0,0
22256,45,12,45,1,0,0,0,51,38064,2,20,24,3,0,0,0,18,29,0.0,0,0,1
22259,50,19,50,0,0,0,0,60,38095,3,21,24,1,0,1,1,7,32,13.549000000000001,0,1,0
22259,50,19,50,0,0,0,0,60,38095,3,21,24,1,0,1,1,7,32,13.549000000000001,0,0,0
22260,41,12,41,1,0,0,0,66,38129,2,15,24,0,1,0,0,10,22,0.0,0,0,0
22267,38,7,38,0,0,0,0,51,38076,7,-4,0,3,3,0,0,10,38,0.0,1,0,1
22273,50,19,50,0,0,0,0,48,38117,2,16,24,3,3,4,1,13,38,8.453,0,0,1
22273,50,19,50,0,0,0,0,48,38117,2,16,24,3,3,4,1,13,38,8.453,1,0,0
22276,53,22,53,1,0,0,0,46,38110,4,29,36,4,2,2,1,8,45,12.267000000000001,1,0,0
22282,18,0,18,0,0,0,0,55,38059,6,36,48,2,1,0,0,16,27,0.0,0,0,0
22285,46,18,46,1,0,0,0,48,38060,3,10,12,3,1,0,0,6,44,0.0,0,0,0
22290,17,0,17,0,0,0,0,71,38138,6,19,24,0,2,0,0,9,19,0.0,1,0,0
22303,47,15,47,1,0,0,0,63,38142,7,32,36,1,0,0,0,7,28,0.0,0,1,0
22312,44,15,44,1,0,0,0,55,38052,6,11,24,2,0,0,0,13,31,0.0,0,1,0
22312,44,15,44,1,0,0,0,55,38052,6,11,24,2,0,0,0,13,31,0.0,0,0,0
22316,54,24,54,1,0,0,0,53,38099,6,-2,0,3,0,0,0,5,41,0.0,0,0,0
22320,33,4,33,0,0,0,0,63,38096,4,39,48,1,1,0,0,10,26,0.0,0,0,0
22331,29,1,29,1,0,0,0,47,38060,6,33,36,3,1,0,0,13,39,0.0,0,0,0
22331,29,1,29,1,0,0,0,47,38060,6,33,36,3,1,0,0,13,39,0.0,1,0,0
22332,43,14,43,1,0,0,0,47,38060,6,12,24,3,2,3,17,13,39,23.689,1,0,1
22333,39,8,39,0,0,0,0,55,38093,5,40,48,2,2,3,1,14,30,7.682,1,0,1
22333,39,8,39,0,0,0,0,55,38093,5,40,48,2,2,3,1,14,30,7.682,1,0,0
22346,51,21,51,0,0,0,0,52,38117,4,27,36,3,4,5,2,15,31,8.978,1,0,0
22351,47,24,47,0,0,1,0,59,38120,1,41,48,1,5,0,0,5,35,0.0,0,1,0
22357,40,13,40,0,0,1,0,43,38090,5,12,24,4,1,3,1,11,45,13.039000000000001,0,0,1
22364,34,3,34,0,0,0,0,48,38098,2,20,24,3,2,6,3,9,42,10.902000000000001,0,0,0
22365,32,6,32,0,0,0,0,48,38098,2,37,48,3,0,2,29,9,42,35.879,0,0,0
22383,38,7,38,0,0,0,0,37,38121,5,24,36,5,4,0,0,13,49,0.0,1,0,0
22383,38,7,38,0,0,0,0,37,38121,5,24,36,5,4,0,0,13,49,0.0,1,0,1
22387,45,18,45,1,0,0,0,44,38087,4,28,36,4,1,6,8,12,43,15.302999999999999,0,0,0
22396,36,9,36,0,0,0,0,53,38142,2,23,36,2,2,4,1,12,34,12.263,0,0,0
22396,36,9,36,0,0,0,0,53,38142,2,23,36,2,2,4,1,12,34,12.263,0,1,1
22397,29,0,29,0,0,0,0,33,38139,6,12,24,6,0,5,2,16,49,11.151,0,0,1
22400,45,17,45,1,0,0,0,74,38069,4,-6,0,0,1,0,0,10,15,0.0,0,0,0
22420,49,19,49,1,0,0,0,57,38142,5,29,36,2,2,1,1,6,35,8.716000000000001,1,0,1
22420,49,19,49,1,0,0,0,57,38142,5,29,36,2,2,1,1,6,35,8.716000000000001,1,0,0
22422,49,15,49,1,0,0,0,55,38139,3,41,48,2,1,0,0,7,37,0.0,0,0,0
22426,38,10,38,1,0,0,0,54,38081,6,7,12,2,0,2,1,9,35,11.939,0,1,0
22429,32,3,32,1,0,0,0,44,38077,2,37,48,4,2,0,0,19,35,0.0,0,0,0
22436,42,13,42,1,0,0,0,46,38218,5,18,24,4,1,2,1,14,39,7.3020000000000005,0,0,1
22445,62,33,62,0,0,0,0,57,38240,4,37,48,2,0,5,2,8,33,9.886000000000001,0,0,0
22446,33,6,33,0,0,0,0,57,38240,5,31,36,2,0,0,0,8,33,0.0,0,1,1
22447,35,11,35,0,0,0,0,60,38160,3,33,36,1,0,0,0,7,31,0.0,0,0,0
22447,35,11,35,0,0,0,0,60,38160,3,33,36,1,0,0,0,7,31,0.0,0,0,0
22453,39,10,39,1,0,0,0,57,38190,5,-5,0,2,1,1,0,11,30,0.0,0,1,1
22454,90,58,90,1,0,0,0,57,38190,4,-3,0,2,3,0,0,11,30,0.0,0,0,0
22472,62,25,62,1,0,0,0,53,38162,2,21,24,2,1,3,2,11,34,8.429,0,1,0
22474,48,19,48,1,0,1,0,66,38211,4,-2,0,0,1,0,0,9,23,0.0,0,1,0
22486,31,0,31,0,0,0,0,64,38211,4,17,24,1,1,2,1,11,24,9.491,0,0,0
22488,37,8,37,1,0,0,0,64,38211,4,-5,0,1,1,0,0,11,24,0.0,0,0,0
22489,34,7,34,1,0,0,0,59,38211,7,14,24,1,1,1,1,8,32,7.72,1,0,0
22497,44,15,44,0,0,0,0,57,38187,7,16,24,2,2,4,2,13,29,10.860999999999999,1,1,1
22498,20,0,20,0,0,0,0,57,38187,7,15,24,2,2,0,0,13,29,0.0,1,0,1
22505,26,0,26,0,0,0,0,59,38164,4,30,36,1,2,0,0,11,29,0.0,1,0,1
22506,58,32,58,0,0,1,0,59,38164,3,33,36,1,1,0,0,11,29,0.0,0,1,1
22517,31,5,31,1,0,0,0,44,38152,7,14,24,4,2,4,3,15,39,14.095,1,0,1
22531,45,22,45,0,0,0,0,57,38168,2,29,36,2,1,1,1,9,33,8.479,0,0,1
22531,45,22,45,0,0,0,0,57,38168,2,29,36,2,1,1,1,9,33,8.479,0,0,0
22532,42,9,42,0,0,0,0,57,38168,3,12,24,2,0,0,0,9,33,0.0,0,0,0
22557,45,18,45,1,0,0,0,50,38152,3,22,24,3,0,1,1,8,40,8.824,0,0,0
22557,45,18,45,1,0,0,0,50,38152,3,22,24,3,0,1,1,8,40,8.824,0,0,1
22558,51,20,51,0,0,0,0,50,38152,2,41,48,3,0,0,0,8,40,0.0,0,0,1
22567,36,5,36,1,0,0,0,48,38154,6,11,24,3,1,0,0,12,39,0.0,0,0,1
22574,37,11,37,0,0,0,0,72,38176,5,35,36,0,2,0,0,11,16,0.0,1,1,0
22586,50,17,50,0,0,0,0,50,38226,5,16,24,3,3,2,1,7,42,10.372,0,0,0
22588,48,16,48,0,0,0,0,43,38168,5,-2,0,4,2,0,0,16,39,0.0,0,1,0
22591,34,4,34,0,0,0,0,46,38212,7,23,36,4,1,0,0,16,37,0.0,0,1,0
22591,34,4,34,0,0,0,0,46,38212,7,23,36,4,1,0,0,16,37,0.0,0,0,0
22592,35,3,35,0,0,0,0,51,38244,6,20,24,3,0,0,0,18,30,0.0,0,0,0
22602,35,6,35,1,0,1,0,40,38245,6,12,24,4,1,3,1,22,37,8.112,1,0,0
22604,36,3,36,0,0,0,0,40,38245,6,-6,0,4,2,0,0,22,37,0.0,1,1,0
22612,40,10,40,1,0,0,0,47,38214,7,33,36,3,2,6,6,7,44,13.784,1,0,0
22617,34,3,34,0,0,0,0,59,38237,7,9,12,2,0,0,0,14,26,0.0,0,0,0
22617,34,3,34,0,0,0,0,59,38237,7,9,12,2,0,0,0,14,26,0.0,0,0,1
22654,48,17,48,0,0,0,0,59,38187,4,-5,0,1,5,0,0,11,28,0.0,1,0,1
22655,34,5,34,0,0,0,0,59,38187,4,-3,0,1,1,0,0,11,28,0.0,0,0,0
22660,32,2,32,1,0,0,0,41,38165,4,13,24,4,1,0,0,10,47,0.0,0,1,0
22665,61,27,61,0,0,0,0,67,38175,4,7,12,0,1,0,0,7,25,0.0,0,0,1
22671,20,0,20,1,0,0,0,48,38189,7,-1,0,3,0,0,0,16,35,0.0,0,0,1
22673,18,0,18,0,0,0,0,48,38189,7,38,48,3,0,0,0,16,35,0.0,0,0,1
22677,21,0,21,0,0,0,0,58,38165,3,5,12,2,1,2,1,9,32,10.636,0,0,0
22686,16,0,16,0,0,0,0,49,38244,3,22,24,3,0,3,1,13,37,10.482000000000001,0,0,1
22689,44,15,44,1,0,0,0,49,38244,3,28,36,3,0,0,0,13,37,0.0,0,0,1
22691,37,6,37,1,0,0,0,65,38236,5,28,36,0,0,0,0,10,23,0.0,0,0,1
22691,37,6,37,1,0,0,0,65,38236,5,28,36,0,0,0,0,10,23,0.0,0,0,1
22692,39,10,39,1,0,0,0,65,38236,5,20,24,0,1,0,0,10,23,0.0,0,0,0
22692,39,10,39,1,0,0,0,65,38236,5,20,24,0,1,0,0,10,23,0.0,0,0,1
22711,51,20,51,0,0,0,0,66,38218,1,36,48,0,0,0,0,6,27,0.0,0,1,1
22711,51,20,51,0,0,0,0,66,38218,1,36,48,0,0,0,0,6,27,0.0,0,0,1
22713,44,19,44,1,0,0,0,65,38164,2,39,48,0,1,5,3,9,25,10.794,0,0,1
22713,44,19,44,1,0,0,0,65,38164,2,39,48,0,1,5,3,9,25,10.794,0,0,0
22721,39,7,39,0,0,0,0,62,38190,7,31,36,1,2,5,2,12,24,10.222999999999999,0,0,0
22723,25,0,25,0,0,0,0,54,38216,4,15,24,2,1,4,1,10,34,10.032,0,0,0
22736,41,14,41,0,0,0,0,49,38155,2,29,36,3,0,1,3,18,32,9.588,0,0,1
22762,46,17,46,1,0,1,0,37,38208,5,10,12,5,1,0,0,12,49,0.0,0,1,0
22766,44,13,44,1,0,0,0,40,38245,5,-2,0,5,2,0,0,14,44,0.0,0,1,0
22784,14,0,14,1,0,0,0,45,38229,4,39,48,4,0,6,3,13,40,11.452,0,0,1
22785,41,12,41,0,0,0,0,45,38229,4,9,12,4,0,1,1,13,40,7.349,0,1,0
22790,35,12,35,0,0,0,0,44,38242,5,36,48,4,0,0,0,18,37,0.0,0,0,0
22795,44,19,44,0,0,0,0,52,38198,5,5,12,3,1,0,0,12,35,0.0,0,1,1
22798,47,19,47,0,0,0,0,43,38250,2,41,48,4,3,3,2,13,43,11.075999999999999,0,0,1
22798,47,19,47,0,0,0,0,43,38250,2,41,48,4,3,3,2,13,43,11.075999999999999,0,0,0
22803,37,10,37,1,0,0,0,62,38191,7,23,24,1,0,2,1,11,26,8.389,0,0,0
22846,42,18,42,1,0,0,0,45,38172,3,24,36,4,2,3,2,13,40,8.527000000000001,0,0,0
22857,38,5,38,0,0,0,0,63,38184,5,24,36,1,1,3,7,10,26,13.624,0,1,0
22858,53,22,53,0,0,0,0,62,38163,3,37,48,1,0,0,0,7,30,0.0,0,1,0
22865,36,5,36,0,0,0,0,51,38154,7,30,36,3,1,2,2,13,34,8.746,0,1,1
22893,71,43,71,0,1,0,0,76,38204,1,41,48,1,0,4,1,13,10,11.362,0,1,0
22896,54,28,54,1,0,0,0,48,38230,1,-5,0,3,0,0,0,5,45,0.0,0,1,0
22901,40,10,40,0,0,1,0,44,38214,4,40,48,4,1,4,2,9,45,10.390999999999998,0,0,1
22909,40,12,40,0,0,0,0,45,38216,2,14,24,4,1,0,0,16,37,0.0,0,0,0
22909,40,12,40,0,0,0,0,45,38216,2,14,24,4,1,0,0,16,37,0.0,0,1,1
22912,37,7,37,0,0,0,0,67,38249,2,40,48,0,0,0,0,8,24,0.0,0,1,0
22912,37,7,37,0,0,0,0,67,38249,2,40,48,0,0,0,0,8,24,0.0,0,0,0
22919,35,7,35,1,0,0,0,63,38154,5,6,12,1,1,0,0,7,29,0.0,0,0,1
22924,33,4,33,0,0,0,0,63,38183,4,15,24,1,0,3,2,11,25,8.38,0,0,0
22930,52,21,52,0,0,0,0,62,38244,1,11,24,1,1,0,0,5,31,0.0,0,1,0
22947,35,12,35,0,0,0,0,42,38186,4,37,48,4,0,0,0,10,47,0.0,0,0,1
22969,39,9,39,0,0,0,0,51,38206,7,23,36,3,2,0,0,11,37,0.0,1,1,0
22969,39,9,39,0,0,0,0,51,38206,7,23,36,3,2,0,0,11,37,0.0,1,0,0
22976,50,20,50,1,0,0,0,72,38198,5,28,36,0,0,0,0,16,11,0.0,0,0,1
22977,19,0,19,1,0,0,0,57,38159,7,41,48,2,0,3,3,8,34,9.666,0,0,0
22978,25,0,25,0,0,0,0,57,38159,7,15,24,2,0,0,0,8,34,0.0,0,0,0
